File name;Agent name;Amount of rounds;Average distance to Nash;Average social welfare;% of agreements;Average amount of rounds needed;Average distance to Pareto;Average difference between min and max utility
ConvertedLogCompetitive Tram.csv;group11;7294.0;0.40388383333333333;2.113638166666667;1.0;121.56666666666666;0.020950666666666666;0.23861016666666662
ConvertedLogCompetitive Tram.csv;group3;8504.0;0.21909533333333325;2.145152333333334;1.0;141.73333333333332;0.002781166666666667;0.27504249999999986
ConvertedLogCompetitive Tram.csv;group4;8504.0;0.21909533333333325;2.145152333333334;1.0;141.73333333333332;0.002781166666666667;0.27504249999999986
ConvertedLogCompetitive Tram.csv;group5;8770.0;0.19555500000000006;2.1177783333333333;1.0;146.16666666666666;0.02049616666666667;0.199176
ConvertedLogCompetitive Tram.csv;group6;8770.0;0.19555500000000006;2.1177783333333333;1.0;146.16666666666666;0.02049616666666667;0.199176
ConvertedLogCompetitive Tram.csv;group7;8055.0;0.3424153333333333;2.0986066666666665;1.0;134.25;0.0;0.43256933333333325
ConvertedLogCompetitive Tram.csv;group8;8055.0;0.3424153333333333;2.0986066666666665;1.0;134.25;0.0;0.43256933333333325
ConvertedLogMixed Party.csv;group1;3822.0;0.12671661016949154;2.5956786440677964;1.0;64.77966101694915;0.01722610169491525;0.1485322033898305
ConvertedLogMixed Party.csv;group12;18589.0;0.1562621070234117;2.5865863545150556;1.0;62.17056856187291;0.014265719063545146;0.16070337792642114
ConvertedLogMixed Party.csv;group2;3822.0;0.12671661016949154;2.5956786440677964;1.0;64.77966101694915;0.01722610169491525;0.1485322033898305
ConvertedLogMixed Party.csv;group10;4382.0;0.2552868333333333;2.5403775;1.0;73.03333333333333;0.025693999999999995;0.17936466666666667
ConvertedLogMixed Party.csv;group11;4382.0;0.2552868333333333;2.5403775;1.0;73.03333333333333;0.025693999999999995;0.17936466666666667
ConvertedLogMixed Party.csv;group3;2544.0;0.1137496666666667;2.6065158333333347;1.0;42.4;0.0037596666666666677;0.13374916666666672
ConvertedLogMixed Party.csv;group4;2544.0;0.1137496666666667;2.6065158333333347;1.0;42.4;0.0037596666666666677;0.13374916666666672
ConvertedLogMixed Party.csv;group5;4341.0;0.13130866666666668;2.5867511666666676;1.0;72.35;0.018350666666666664;0.1522585
ConvertedLogMixed Party.csv;group6;4341.0;0.13130866666666668;2.5867511666666676;1.0;72.35;0.018350666666666664;0.1522585
ConvertedLogMixed Party.csv;group7;3500.0;0.15375633333333333;2.6037601666666674;1.0;58.333333333333336;0.006347500000000003;0.1894095000000001
ConvertedLogMixed Party.csv;group8;3500.0;0.15375633333333333;2.6037601666666674;1.0;58.333333333333336;0.006347500000000003;0.1894095000000001
ConvertedLogMixed Tram.csv;group1;5829.0;0.11673389830508472;2.3463401694915245;1.0;98.79661016949153;0.018492033898305085;0.11757881355932202
ConvertedLogMixed Tram.csv;group12;30070.0;0.22447247491638744;2.3145036120401343;1.0;100.5685618729097;0.015188361204013368;0.21290986622073582
ConvertedLogMixed Tram.csv;group2;5829.0;0.11673389830508472;2.3463401694915245;1.0;98.79661016949153;0.018492033898305085;0.11757881355932202
ConvertedLogMixed Tram.csv;group10;6433.0;0.39066816666666676;2.295855499999999;1.0;107.21666666666667;0.029839666666666664;0.20254949999999997
ConvertedLogMixed Tram.csv;group11;6433.0;0.39066816666666676;2.295855499999999;1.0;107.21666666666667;0.029839666666666664;0.20254949999999997
ConvertedLogMixed Tram.csv;group3;5382.0;0.18463166666666672;2.328555333333334;1.0;89.7;0.008231833333333334;0.24309316666666664
ConvertedLogMixed Tram.csv;group4;5382.0;0.18463166666666672;2.328555333333334;1.0;89.7;0.008231833333333334;0.24309316666666664
ConvertedLogMixed Tram.csv;group5;6279.0;0.14783483333333336;2.3236070000000004;1.0;104.65;0.019433333333333337;0.16127149999999993
ConvertedLogMixed Tram.csv;group6;6279.0;0.14783483333333336;2.3236070000000004;1.0;104.65;0.019433333333333337;0.16127149999999993
ConvertedLogMixed Tram.csv;group7;6147.0;0.2806981666666666;2.278690666666667;1.0;102.45;0.0;0.33846750000000003
ConvertedLogMixed Tram.csv;group8;6147.0;0.2806981666666666;2.278690666666667;1.0;102.45;0.0;0.33846750000000003
