sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.171;39;Yes;No;3;0.44181;0.79250;0.15859;0.51285;1.79064;class negotiator.group4.Group4@21961964;class negotiator.group6.Group6@260629173;class negotiator.group12.Group12@196573084;0.79250;0.44181;0.55634
2;2.215;41;Yes;No;3;0.53259;0.72493;0.15414;0.40614;1.95252;class negotiator.group4.Group4@1684889523;class negotiator.group12.Group12@1780631195;class negotiator.group6.Group6@685108837;0.69500;0.53259;0.72493
3;0.786;33;Yes;No;3;0.64047;0.92367;0.06841;0.15922;2.20997;class negotiator.group12.Group12@2085335538;class negotiator.group4.Group4@522726925;class negotiator.group6.Group6@1539588422;0.64583;0.92367;0.64047
4;0.249;34;Yes;No;3;0.58187;0.93474;0.05224;0.43803;2.14494;class negotiator.group12.Group12@493657305;class negotiator.group6.Group6@267894502;class negotiator.group4.Group4@200931910;0.62833;0.58187;0.93474
5;0.142;30;Yes;No;3;0.65618;0.92412;0.00000;0.36509;2.23697;class negotiator.group6.Group6@797045043;class negotiator.group12.Group12@2006290535;class negotiator.group4.Group4@1685941169;0.65667;0.65618;0.92412
6;0.212;33;Yes;No;3;0.58250;0.94749;0.07479;0.22825;2.14404;class negotiator.group6.Group6@1687620824;class negotiator.group4.Group4@1267024070;class negotiator.group12.Group12@526869853;0.58250;0.94749;0.61406
1;0.166;38;Yes;No;3;0.52356;0.72500;0.17420;0.41809;1.88151;class negotiator.group4.Group4@426157097;class negotiator.group6.Group6@1690110928;class negotiator.group12.Group12@1751827140;0.72500;0.52356;0.63294
2;0.201;41;Yes;No;3;0.53259;0.72493;0.15414;0.40614;1.95252;class negotiator.group4.Group4@1015618267;class negotiator.group12.Group12@48596836;class negotiator.group6.Group6@186520919;0.69500;0.53259;0.72493
3;0.172;32;Yes;No;3;0.62886;0.94015;0.05472;0.15512;2.22735;class negotiator.group12.Group12@2095063783;class negotiator.group4.Group4@402055862;class negotiator.group6.Group6@470285493;0.65833;0.94015;0.62886
4;0.196;35;Yes;No;3;0.73250;0.79050;0.04788;0.21180;2.27467;class negotiator.group12.Group12@862151518;class negotiator.group6.Group6@357738136;class negotiator.group4.Group4@1166987833;0.75167;0.73250;0.79050
5;0.179;33;Yes;No;3;0.63971;0.93573;0.00000;0.38837;2.21960;class negotiator.group6.Group6@695931644;class negotiator.group12.Group12@1553572502;class negotiator.group4.Group4@1130137477;0.64417;0.63971;0.93573
6;0.212;31;Yes;No;3;0.62667;0.89988;0.00000;0.16333;2.27219;class negotiator.group6.Group6@1411211884;class negotiator.group4.Group4@803279290;class negotiator.group12.Group12@51693667;0.62667;0.89988;0.74565
1;0.269;37;Yes;No;3;0.45828;0.78000;0.16119;0.49475;1.80236;class negotiator.group4.Group4@529808045;class negotiator.group6.Group6@47896099;class negotiator.group12.Group12@316553509;0.78000;0.45828;0.56407
2;0.221;40;Yes;No;3;0.55928;0.84333;0.05633;0.37396;2.12909;class negotiator.group4.Group4@1372485616;class negotiator.group12.Group12@1199607239;class negotiator.group6.Group6@629469660;0.84333;0.55928;0.72647
3;0.537;33;Yes;No;3;0.62363;0.95971;0.00000;0.12474;2.29251;class negotiator.group12.Group12@571248160;class negotiator.group4.Group4@994804385;class negotiator.group6.Group6@995465335;0.70917;0.95971;0.62363
4;0.348;34;Yes;No;3;0.68833;0.80734;0.07828;0.26695;2.19213;class negotiator.group12.Group12@1675040035;class negotiator.group6.Group6@1550378853;class negotiator.group4.Group4@1113042626;0.68833;0.69646;0.80734
5;0.179;30;Yes;No;3;0.65618;0.92412;0.00000;0.36509;2.23697;class negotiator.group6.Group6@187054368;class negotiator.group12.Group12@901455103;class negotiator.group4.Group4@1770088063;0.65667;0.65618;0.92412
6;0.168;31;Yes;No;3;0.62667;0.89988;0.00000;0.16333;2.27219;class negotiator.group6.Group6@1205590720;class negotiator.group4.Group4@1428243235;class negotiator.group12.Group12@1532292806;0.62667;0.89988;0.74565
