sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.112;19;Yes;No;3;0.74396;0.81232;0.05382;0.08906;2.36860;class negotiator.group1.Group1@1090151655;class negotiator.group3.Group3@1312653960;class negotiator.group12.Group12@1241649047;0.81232;0.74396;0.81232
2;0.169;20;Yes;No;3;0.78773;0.80352;0.04475;0.05382;2.39476;class negotiator.group1.Group1@251693235;class negotiator.group12.Group12@483264744;class negotiator.group3.Group3@1044766779;0.80352;0.78773;0.80352
3;0.050;15;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group12.Group12@1684094675;class negotiator.group1.Group1@1865381884;class negotiator.group3.Group3@63613881;0.78701;0.86941;0.78701
4;0.056;17;Yes;No;3;0.70019;0.82992;0.04077;0.13069;2.36003;class negotiator.group12.Group12@304072643;class negotiator.group3.Group3@2137388277;class negotiator.group1.Group1@1801579634;0.82992;0.70019;0.82992
5;0.129;23;Yes;No;3;0.71931;0.85538;0.00000;0.11879;2.43008;class negotiator.group3.Group3@1025512900;class negotiator.group12.Group12@1374551164;class negotiator.group1.Group1@33515752;0.85538;0.71931;0.85538
6;0.116;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group3.Group3@1704527577;class negotiator.group1.Group1@1487577499;class negotiator.group12.Group12@1721415918;0.78701;0.86941;0.78701
1;0.120;20;Yes;No;3;0.66513;0.86869;0.03468;0.17614;2.40251;class negotiator.group1.Group1@475538685;class negotiator.group3.Group3@836388449;class negotiator.group12.Group12@1014079416;0.86869;0.66513;0.86869
2;0.299;41;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group1.Group1@262081808;class negotiator.group12.Group12@1379774418;class negotiator.group3.Group3@825688762;0.73625;0.55844;0.73625
3;0.052;15;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group12.Group12@17549179;class negotiator.group1.Group1@1988869575;class negotiator.group3.Group3@1232588795;0.78701;0.86941;0.78701
4;0.096;21;Yes;No;3;0.63321;0.86908;0.04475;0.20661;2.37137;class negotiator.group12.Group12@1079781053;class negotiator.group3.Group3@523440594;class negotiator.group1.Group1@880665206;0.86908;0.63321;0.86908
5;0.285;38;Yes;No;3;0.69541;0.78145;0.10726;0.14953;2.25830;class negotiator.group3.Group3@1124264725;class negotiator.group12.Group12@1649038342;class negotiator.group1.Group1@1710257180;0.78145;0.69541;0.78145
6;0.077;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group3.Group3@1053119622;class negotiator.group1.Group1@1783323144;class negotiator.group12.Group12@1511119139;0.78701;0.86941;0.78701
1;0.096;20;Yes;No;3;0.66513;0.86869;0.03468;0.17614;2.40251;class negotiator.group1.Group1@1009190633;class negotiator.group3.Group3@684856463;class negotiator.group12.Group12@410620039;0.86869;0.66513;0.86869
2;0.116;22;Yes;No;3;0.76441;0.81622;0.03504;0.06790;2.39685;class negotiator.group1.Group1@1291160170;class negotiator.group12.Group12@1214373203;class negotiator.group3.Group3@1890574012;0.81622;0.76441;0.81622
3;0.055;15;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group12.Group12@612795782;class negotiator.group1.Group1@1153494438;class negotiator.group3.Group3@42806056;0.78701;0.86941;0.78701
4;0.043;12;Yes;No;3;0.78701;0.83515;0.00000;0.04550;2.45732;class negotiator.group12.Group12@215572475;class negotiator.group3.Group3@484659539;class negotiator.group1.Group1@1594696372;0.83515;0.78701;0.83515
5;0.130;28;Yes;No;3;0.66955;0.82045;0.07012;0.16145;2.31044;class negotiator.group3.Group3@875730454;class negotiator.group12.Group12@1917985260;class negotiator.group1.Group1@1950195516;0.82045;0.66955;0.82045
6;0.119;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group3.Group3@1108548493;class negotiator.group1.Group1@1655810047;class negotiator.group12.Group12@26191620;0.78701;0.86941;0.78701
1;0.099;17;Yes;No;3;0.71931;0.85538;0.00000;0.11879;2.43008;class negotiator.group1.Group1@424873078;class negotiator.group3.Group3@1137091490;class negotiator.group12.Group12@740780666;0.85538;0.71931;0.85538
2;0.155;26;Yes;No;3;0.66664;0.80883;0.08432;0.16600;2.28429;class negotiator.group1.Group1@1349275517;class negotiator.group12.Group12@1365100986;class negotiator.group3.Group3@661695360;0.80883;0.66664;0.80883
3;0.054;15;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group12.Group12@814969262;class negotiator.group1.Group1@45533030;class negotiator.group3.Group3@1025101459;0.78701;0.86941;0.78701
4;0.071;21;Yes;No;3;0.63249;0.90072;0.00000;0.22445;2.43393;class negotiator.group12.Group12@521625115;class negotiator.group3.Group3@883053142;class negotiator.group1.Group1@10169939;0.90072;0.63249;0.90072
5;0.164;33;Yes;No;3;0.59876;0.80751;0.13607;0.23355;2.21378;class negotiator.group3.Group3@1938097541;class negotiator.group12.Group12@1447524968;class negotiator.group1.Group1@1884402196;0.80751;0.59876;0.80751
6;0.126;16;Yes;No;3;0.78982;0.87383;0.00000;0.06726;2.45347;class negotiator.group3.Group3@702673915;class negotiator.group1.Group1@1922261615;class negotiator.group12.Group12@535478895;0.78982;0.87383;0.78982
