sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,383;25;Yes;No;3;0,78701;0,86941;0,00594;0,06773;2,44344;class negotiator.group2.Group2@852318392;class negotiator.group5.Group5@1007333521;class negotiator.group12.Group12@943010760;0,78701;0,86941;0,78701
2;0,398;26;Yes;No;3;0,78629;0,81622;0,02679;0,04674;2,41874;class negotiator.group2.Group2@2100804266;class negotiator.group12.Group12@635905324;class negotiator.group5.Group5@1275103033;0,81622;0,78629;0,81622
3;0,337;30;Yes;No;3;0,78982;0,87383;0,00000;0,06726;2,45347;class negotiator.group12.Group12@1564100098;class negotiator.group2.Group2@488130021;class negotiator.group5.Group5@21683503;0,78982;0,87383;0,78982
4;0,321;29;Yes;No;3;0,79582;0,82564;0,04349;0,04349;2,41727;class negotiator.group12.Group12@1237035888;class negotiator.group5.Group5@1178529299;class negotiator.group2.Group2@425114716;0,79582;0,82564;0,79582
5;0,388;27;Yes;No;3;0,78629;0,81622;0,02679;0,04674;2,41874;class negotiator.group5.Group5@1319287292;class negotiator.group12.Group12@1515617139;class negotiator.group2.Group2@1806256220;0,81622;0,78629;0,81622
6;0,433;27;Yes;No;3;0,82635;0,83078;0,00000;0,00000;2,48349;class negotiator.group5.Group5@1202830633;class negotiator.group2.Group2@478642554;class negotiator.group12.Group12@1977871482;0,82635;0,83078;0,82635
1;0,472;28;Yes;No;3;0,78701;0,86941;0,00594;0,06773;2,44344;class negotiator.group2.Group2@1420407090;class negotiator.group5.Group5@507188859;class negotiator.group12.Group12@1050138775;0,78701;0,86941;0,78701
2;0,363;25;Yes;No;3;0,67830;0,82992;0,05457;0,15256;2,33815;class negotiator.group2.Group2@1425896195;class negotiator.group12.Group12@1304721551;class negotiator.group5.Group5@185218946;0,82992;0,67830;0,82992
3;0,318;29;Yes;No;3;0,82635;0,83078;0,00000;0,00000;2,48349;class negotiator.group12.Group12@190383380;class negotiator.group2.Group2@881003031;class negotiator.group5.Group5@1525488648;0,82635;0,83078;0,82635
4;0,322;28;Yes;No;3;0,82635;0,83078;0,00000;0,00000;2,48349;class negotiator.group12.Group12@104176;class negotiator.group5.Group5@1135825473;class negotiator.group2.Group2@1875655570;0,82635;0,83078;0,82635
5;0,632;42;Yes;No;3;0,55844;0,73625;0,23295;0,30068;2,03094;class negotiator.group5.Group5@1567848255;class negotiator.group12.Group12@1363795063;class negotiator.group2.Group2@145866053;0,73625;0,55844;0,73625
6;0,503;32;Yes;No;3;0,63177;0,88179;0,02679;0,21389;2,39535;class negotiator.group5.Group5@103745386;class negotiator.group2.Group2@1076056607;class negotiator.group12.Group12@1595315208;0,88179;0,63177;0,88179
1;0,434;28;Yes;No;3;0,78187;0,81342;0,03117;0,05222;2,40871;class negotiator.group2.Group2@1523073338;class negotiator.group5.Group5@606210398;class negotiator.group12.Group12@2127234159;0,81342;0,78187;0,81342
2;0,650;42;Yes;No;3;0,55844;0,73625;0,23295;0,30068;2,03094;class negotiator.group2.Group2@353794410;class negotiator.group12.Group12@231684963;class negotiator.group5.Group5@957594493;0,73625;0,55844;0,73625
3;0,282;27;Yes;No;3;0,79582;0,82564;0,04349;0,04349;2,41727;class negotiator.group12.Group12@526198860;class negotiator.group2.Group2@967233508;class negotiator.group5.Group5@1296494480;0,79582;0,82564;0,79582
4;0,325;28;Yes;No;3;0,77688;0,80304;0,07312;0,07526;2,35680;class negotiator.group12.Group12@1764392214;class negotiator.group5.Group5@524498743;class negotiator.group2.Group2@269816532;0,77688;0,80304;0,77688
5;0,528;36;Yes;No;3;0,58872;0,91832;0,00000;0,27479;2,42537;class negotiator.group5.Group5@1783973161;class negotiator.group12.Group12@1345144760;class negotiator.group2.Group2@1448159237;0,91832;0,58872;0,91832
