sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.086;25;Yes;No;3;0.83007;0.86905;0.05480;0.08278;2.53620;class negotiator.group2.Group2@903213499;class negotiator.group6.Group6@991041905;class negotiator.group12.Group12@1059953355;0.86905;0.83708;0.83007
2;0.108;21;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group2.Group2@2049905482;class negotiator.group12.Group12@1617784221;class negotiator.group6.Group6@1260333424;0.85714;0.74538;0.99248
3;0.168;25;Yes;No;3;0.72350;0.85265;0.10766;0.18085;2.39757;class negotiator.group12.Group12@414648602;class negotiator.group2.Group2@436268037;class negotiator.group6.Group6@285899613;0.82143;0.85265;0.72350
4;0.036;17;Yes;No;3;0.80952;0.98195;0.00000;0.15264;2.62567;class negotiator.group12.Group12@594318501;class negotiator.group6.Group6@62105099;class negotiator.group2.Group2@508433084;0.80952;0.83419;0.98195
5;0.065;18;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group6.Group6@1549554363;class negotiator.group12.Group12@458374185;class negotiator.group2.Group2@97469110;0.95238;0.80501;0.88916
6;0.191;38;Yes;No;3;0.52380;0.59524;0.43509;0.56208;1.70920;class negotiator.group6.Group6@1803184961;class negotiator.group2.Group2@1435313439;class negotiator.group12.Group12@1605691635;0.59524;0.52380;0.59016
1;0.068;25;Yes;No;3;0.83007;0.86905;0.05480;0.08278;2.53620;class negotiator.group2.Group2@538041153;class negotiator.group6.Group6@411667553;class negotiator.group12.Group12@605091762;0.86905;0.83708;0.83007
2;0.116;21;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group2.Group2@1553690803;class negotiator.group12.Group12@1920885682;class negotiator.group6.Group6@650117912;0.85714;0.74538;0.99248
3;0.119;25;Yes;No;3;0.72350;0.85265;0.10766;0.18085;2.39757;class negotiator.group12.Group12@97438997;class negotiator.group2.Group2@39267319;class negotiator.group6.Group6@62241788;0.82143;0.85265;0.72350
4;0.036;17;Yes;No;3;0.80952;0.98195;0.00000;0.15264;2.62567;class negotiator.group12.Group12@625717329;class negotiator.group6.Group6@1444833160;class negotiator.group2.Group2@1840117295;0.80952;0.83419;0.98195
5;0.075;18;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group6.Group6@1139399229;class negotiator.group12.Group12@1004024617;class negotiator.group2.Group2@509555197;0.95238;0.80501;0.88916
6;0.318;38;Yes;No;3;0.52380;0.59524;0.43509;0.56208;1.70920;class negotiator.group6.Group6@482455703;class negotiator.group2.Group2@292862208;class negotiator.group12.Group12@1808765308;0.59524;0.52380;0.59016
1;0.068;25;Yes;No;3;0.83007;0.86905;0.05480;0.08278;2.53620;class negotiator.group2.Group2@209229089;class negotiator.group6.Group6@489478449;class negotiator.group12.Group12@698670893;0.86905;0.83708;0.83007
2;0.112;21;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group2.Group2@1056435988;class negotiator.group12.Group12@1995351158;class negotiator.group6.Group6@225447627;0.85714;0.74538;0.99248
3;0.109;25;Yes;No;3;0.72350;0.85265;0.10766;0.18085;2.39757;class negotiator.group12.Group12@35845631;class negotiator.group2.Group2@53224928;class negotiator.group6.Group6@6487271;0.82143;0.85265;0.72350
4;0.082;17;Yes;No;3;0.80952;0.98195;0.00000;0.15264;2.62567;class negotiator.group12.Group12@225033334;class negotiator.group6.Group6@410070313;class negotiator.group2.Group2@2047871202;0.80952;0.83419;0.98195
5;0.055;18;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group6.Group6@1828865667;class negotiator.group12.Group12@759749977;class negotiator.group2.Group2@1019323836;0.95238;0.80501;0.88916
6;0.203;38;Yes;No;3;0.52380;0.59524;0.43509;0.56208;1.70920;class negotiator.group6.Group6@1181547998;class negotiator.group2.Group2@967155150;class negotiator.group12.Group12@1382825398;0.59524;0.52380;0.59016
1;0.075;25;Yes;No;3;0.83007;0.86905;0.05480;0.08278;2.53620;class negotiator.group2.Group2@1664192002;class negotiator.group6.Group6@1116868023;class negotiator.group12.Group12@1464640454;0.86905;0.83708;0.83007
2;0.103;21;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group2.Group2@1686025492;class negotiator.group12.Group12@198206983;class negotiator.group6.Group6@1509768575;0.85714;0.74538;0.99248
3;0.098;25;Yes;No;3;0.72350;0.85265;0.10766;0.18085;2.39757;class negotiator.group12.Group12@1797125909;class negotiator.group2.Group2@2052729207;class negotiator.group6.Group6@1924307045;0.82143;0.85265;0.72350
4;0.032;17;Yes;No;3;0.80952;0.98195;0.00000;0.15264;2.62567;class negotiator.group12.Group12@1108624777;class negotiator.group6.Group6@1186310017;class negotiator.group2.Group2@1829715889;0.80952;0.83419;0.98195
5;0.059;18;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group6.Group6@194573253;class negotiator.group12.Group12@1807800114;class negotiator.group2.Group2@2288740;0.95238;0.80501;0.88916
6;0.205;38;Yes;No;3;0.52380;0.59524;0.43509;0.56208;1.70920;class negotiator.group6.Group6@348436838;class negotiator.group2.Group2@1485731552;class negotiator.group12.Group12@890917764;0.59524;0.52380;0.59016
1;0.086;25;Yes;No;3;0.83007;0.86905;0.05480;0.08278;2.53620;class negotiator.group2.Group2@583850127;class negotiator.group6.Group6@326257209;class negotiator.group12.Group12@954206145;0.86905;0.83708;0.83007
2;0.105;21;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group2.Group2@1602348330;class negotiator.group12.Group12@458049269;class negotiator.group6.Group6@451933223;0.85714;0.74538;0.99248
3;0.102;25;Yes;No;3;0.72350;0.85265;0.10766;0.18085;2.39757;class negotiator.group12.Group12@579413684;class negotiator.group2.Group2@1920020346;class negotiator.group6.Group6@66757935;0.82143;0.85265;0.72350
4;0.032;17;Yes;No;3;0.80952;0.98195;0.00000;0.15264;2.62567;class negotiator.group12.Group12@1724983227;class negotiator.group6.Group6@226890067;class negotiator.group2.Group2@1995961702;0.80952;0.83419;0.98195
5;0.064;18;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group6.Group6@552789322;class negotiator.group12.Group12@1341256208;class negotiator.group2.Group2@1916825140;0.95238;0.80501;0.88916
6;0.188;38;Yes;No;3;0.52380;0.59524;0.43509;0.56208;1.70920;class negotiator.group6.Group6@995490271;class negotiator.group2.Group2@205165386;class negotiator.group12.Group12@1276875183;0.59524;0.52380;0.59016
1;0.074;25;Yes;No;3;0.83007;0.86905;0.05480;0.08278;2.53620;class negotiator.group2.Group2@1029404630;class negotiator.group6.Group6@693435043;class negotiator.group12.Group12@1907137536;0.86905;0.83708;0.83007
2;0.111;21;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group2.Group2@1630203251;class negotiator.group12.Group12@128566087;class negotiator.group6.Group6@161915123;0.85714;0.74538;0.99248
