sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;1.571;39;Yes;No;3;0.53896;0.93443;0.00000;0.32943;2.40783;class negotiator.group4.Group4@388704091;class negotiator.group10.Group10@320119142;class negotiator.group12.Group12@1444293984;0.93443;0.53896;0.93443
2;1.952;40;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group4.Group4@1203558114;class negotiator.group12.Group12@1724406835;class negotiator.group10.Group10@517570466;0.73625;0.55844;0.73625
3;0.529;30;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group12.Group12@1499936992;class negotiator.group4.Group4@1638725128;class negotiator.group10.Group10@227694416;0.78701;0.86941;0.78701
4;0.957;41;Yes;No;3;0.70019;0.82992;0.04077;0.13069;2.36003;class negotiator.group12.Group12@462162419;class negotiator.group10.Group10@688728722;class negotiator.group4.Group4@1591767813;0.82992;0.70019;0.82992
5;1.154;39;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group10.Group10@2067755404;class negotiator.group12.Group12@916392122;class negotiator.group4.Group4@365006310;0.73625;0.55844;0.73625
6;1.719;35;Yes;No;3;0.60008;0.80411;0.11421;0.32111;2.00427;class negotiator.group10.Group10@891162317;class negotiator.group4.Group4@2060816091;class negotiator.group12.Group12@409562753;0.60008;0.80411;0.60008
1;2.038;39;Yes;No;3;0.69111;0.71967;0.20797;0.22119;2.10189;class negotiator.group4.Group4@779099085;class negotiator.group10.Group10@1273782717;class negotiator.group12.Group12@1233510507;0.69111;0.71967;0.69111
2;1.845;40;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group4.Group4@1031045216;class negotiator.group12.Group12@1006075689;class negotiator.group10.Group10@473056744;0.73625;0.55844;0.73625
3;0.425;30;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group12.Group12@672369965;class negotiator.group4.Group4@608164127;class negotiator.group10.Group10@520284421;0.78701;0.86941;0.78701
4;0.266;30;Yes;No;3;0.38444;1.00000;0.00000;0.50944;2.38444;class negotiator.group12.Group12@168250656;class negotiator.group10.Group10@1228800080;class negotiator.group4.Group4@1001943051;1.00000;0.38444;1.00000
5;1.350;39;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group10.Group10@1279005664;class negotiator.group12.Group12@352265183;class negotiator.group4.Group4@50248507;0.73625;0.55844;0.73625
6;1.559;38;Yes;No;3;0.58247;0.86977;0.04837;0.34709;2.03472;class negotiator.group10.Group10@1655579852;class negotiator.group4.Group4@364441513;class negotiator.group12.Group12@1771752148;0.58247;0.86977;0.58247
1;1.775;41;Yes;No;3;0.60336;0.73816;0.20231;0.25938;2.07967;class negotiator.group4.Group4@1131279530;class negotiator.group10.Group10@1195796487;class negotiator.group12.Group12@448770490;0.73816;0.60336;0.73816
2;1.789;40;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group4.Group4@1122728264;class negotiator.group12.Group12@1671198652;class negotiator.group10.Group10@350419403;0.73625;0.55844;0.73625
