sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.150;32;Yes;No;3;0.62082;0.75242;0.07273;0.26718;1.99795;class negotiator.group1.Group1@1419886722;class negotiator.group11.Group11@1197851190;class negotiator.group12.Group12@1773243352;0.75242;0.62471;0.62082
2;0.149;31;Yes;No;3;0.62356;0.81075;0.00000;0.52381;2.11195;class negotiator.group1.Group1@122963998;class negotiator.group12.Group12@776645972;class negotiator.group11.Group11@683244938;0.81075;0.67764;0.62356
3;0.174;43;Yes;No;3;0.70580;0.72437;0.02070;0.43588;2.14788;class negotiator.group12.Group12@1475893651;class negotiator.group1.Group1@1908469507;class negotiator.group11.Group11@831252557;0.70580;0.72437;0.71771
4;0.092;25;Yes;No;3;0.61755;0.85857;0.00000;0.51114;2.15487;class negotiator.group12.Group12@1480601764;class negotiator.group11.Group11@1580829759;class negotiator.group1.Group1@338078829;0.67875;0.61755;0.85857
5;0.136;31;Yes;No;3;0.62222;0.77827;0.05846;0.45665;2.12281;class negotiator.group11.Group11@1119644829;class negotiator.group12.Group12@1618925989;class negotiator.group1.Group1@671289633;0.72232;0.62222;0.77827
6;0.093;32;Yes;No;3;0.63597;0.70251;0.06906;0.28975;2.02050;class negotiator.group11.Group11@1633264140;class negotiator.group1.Group1@1134425026;class negotiator.group12.Group12@921593916;0.68202;0.70251;0.63597
1;0.087;24;Yes;No;3;0.54889;0.83383;0.05243;0.34960;2.08470;class negotiator.group1.Group1@329098091;class negotiator.group11.Group11@1381224412;class negotiator.group12.Group12@2087952061;0.83383;0.54889;0.70199
2;0.093;26;Yes;No;3;0.62356;0.81075;0.00000;0.52381;2.11195;class negotiator.group1.Group1@180013600;class negotiator.group12.Group12@1831600224;class negotiator.group11.Group11@1674368670;0.81075;0.67764;0.62356
3;0.147;34;Yes;No;3;0.59033;0.78960;0.04088;0.29613;2.03939;class negotiator.group12.Group12@791603844;class negotiator.group1.Group1@824612943;class negotiator.group11.Group11@1557758910;0.59033;0.78960;0.65946
4;0.093;27;Yes;No;3;0.48963;0.84118;0.01861;0.43687;2.10110;class negotiator.group12.Group12@1280859793;class negotiator.group11.Group11@1034463423;class negotiator.group1.Group1@199144249;0.84118;0.48963;0.77030
5;0.209;49;Yes;No;3;0.55089;0.90409;0.00000;0.38851;2.04109;class negotiator.group11.Group11@74929883;class negotiator.group12.Group12@921126439;class negotiator.group1.Group1@162449050;0.55089;0.90409;0.58612
6;0.099;25;Yes;No;3;0.68687;0.77969;0.00000;0.30041;2.15490;class negotiator.group11.Group11@458142034;class negotiator.group1.Group1@1264290943;class negotiator.group12.Group12@1734675583;0.68687;0.77969;0.68833
1;0.205;47;Yes;No;3;0.47306;0.79312;0.05647;0.46049;2.04934;class negotiator.group1.Group1@454531809;class negotiator.group11.Group11@716781484;class negotiator.group12.Group12@1710625565;0.79312;0.47306;0.78315
