sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.085;41;Yes;No;3;0.61594;0.77387;0.01793;0.24005;2.07142;class negotiator.group1.Group1@634521453;class negotiator.group6.Group6@2145753216;class negotiator.group12.Group12@981417241;0.68162;0.77387;0.61594
2;0.077;41;Yes;No;3;0.52248;0.84285;0.00000;0.19992;2.17635;class negotiator.group1.Group1@2005160527;class negotiator.group12.Group12@272104918;class negotiator.group6.Group6@1274672363;0.84285;0.52248;0.81102
3;0.054;41;Yes;No;3;0.66964;0.85146;0.00000;0.07567;2.25128;class negotiator.group12.Group12@947366159;class negotiator.group1.Group1@939275455;class negotiator.group6.Group6@250283088;0.66964;0.73019;0.85146
4;0.061;39;Yes;No;3;0.55527;0.75473;0.06124;0.20247;2.06234;class negotiator.group12.Group12@1734879190;class negotiator.group6.Group6@1729071011;class negotiator.group1.Group1@747770673;0.55527;0.75473;0.75234
5;0.046;39;Yes;No;3;0.54244;0.82313;0.04617;0.20768;2.08135;class negotiator.group6.Group6@1443213285;class negotiator.group12.Group12@257888130;class negotiator.group1.Group1@703801264;0.82313;0.54244;0.71578
6;0.059;37;Yes;No;3;0.63440;0.78975;0.00000;0.22862;2.11556;class negotiator.group6.Group6@447916372;class negotiator.group1.Group1@1200281469;class negotiator.group12.Group12@1816753212;0.69141;0.78975;0.63440
1;0.057;43;Yes;No;3;0.68216;0.70459;0.05243;0.15326;2.07666;class negotiator.group1.Group1@1248741038;class negotiator.group6.Group6@232943535;class negotiator.group12.Group12@219304264;0.70459;0.68991;0.68216
2;0.063;45;Yes;No;3;0.51819;0.87661;0.05281;0.27916;2.06095;class negotiator.group1.Group1@437486907;class negotiator.group12.Group12@2005922268;class negotiator.group6.Group6@189784023;0.87661;0.51819;0.66615
3;0.056;41;Yes;No;3;0.66964;0.85146;0.00000;0.07567;2.25128;class negotiator.group12.Group12@686858766;class negotiator.group1.Group1@1310677537;class negotiator.group6.Group6@1817597080;0.66964;0.73019;0.85146
4;0.043;37;Yes;No;3;0.64369;0.81015;0.00000;0.19680;2.16179;class negotiator.group12.Group12@1128881060;class negotiator.group6.Group6@85954175;class negotiator.group1.Group1@1522808441;0.64369;0.81015;0.70794
5;0.043;38;Yes;No;3;0.58985;0.80738;0.02940;0.17238;2.11092;class negotiator.group6.Group6@131362941;class negotiator.group12.Group12@203760271;class negotiator.group1.Group1@1509941379;0.80738;0.58985;0.71369
6;0.059;36;Yes;No;3;0.57599;0.76105;0.00000;0.26937;2.07381;class negotiator.group6.Group6@309562311;class negotiator.group1.Group1@1608367943;class negotiator.group12.Group12@1463353212;0.73677;0.76105;0.57599
1;0.054;44;Yes;No;3;0.52973;0.75360;0.03211;0.31214;1.99992;class negotiator.group1.Group1@1594708640;class negotiator.group6.Group6@1672197920;class negotiator.group12.Group12@511953151;0.71658;0.75360;0.52973
2;0.057;41;Yes;No;3;0.54473;0.85483;0.03668;0.22699;2.10757;class negotiator.group1.Group1@1310217348;class negotiator.group12.Group12@525651498;class negotiator.group6.Group6@2024486775;0.85483;0.54473;0.70801
3;0.054;42;Yes;No;3;0.66964;0.85146;0.00000;0.07567;2.25128;class negotiator.group12.Group12@818324357;class negotiator.group1.Group1@1092192711;class negotiator.group6.Group6@1940162868;0.66964;0.73019;0.85146
4;0.057;41;Yes;No;3;0.63220;0.73933;0.04308;0.16523;2.08156;class negotiator.group12.Group12@2117375328;class negotiator.group6.Group6@775623259;class negotiator.group1.Group1@674376723;0.63220;0.73933;0.71002
5;0.046;39;Yes;No;3;0.54505;0.92960;0.00000;0.26844;2.20055;class negotiator.group6.Group6@135819052;class negotiator.group12.Group12@2083173850;class negotiator.group1.Group1@1476999909;0.92960;0.54505;0.72590
6;0.054;37;Yes;No;3;0.63440;0.78975;0.00000;0.22862;2.11556;class negotiator.group6.Group6@1173994890;class negotiator.group1.Group1@252367594;class negotiator.group12.Group12@261949533;0.69141;0.78975;0.63440
1;0.057;41;Yes;No;3;0.64954;0.78145;0.00000;0.21198;2.12004;class negotiator.group1.Group1@244324781;class negotiator.group6.Group6@377861203;class negotiator.group12.Group12@604094642;0.68904;0.78145;0.64954
2;0.062;41;Yes;No;3;0.54473;0.85483;0.03668;0.22699;2.10757;class negotiator.group1.Group1@1298590344;class negotiator.group12.Group12@531607147;class negotiator.group6.Group6@1189348109;0.85483;0.54473;0.70801
3;0.052;41;Yes;No;3;0.66964;0.85146;0.00000;0.07567;2.25128;class negotiator.group12.Group12@595881687;class negotiator.group1.Group1@1267267448;class negotiator.group6.Group6@221187590;0.66964;0.73019;0.85146
4;0.065;43;Yes;No;3;0.64579;0.79374;0.02351;0.22870;2.08987;class negotiator.group12.Group12@205632173;class negotiator.group6.Group6@758743588;class negotiator.group1.Group1@445587630;0.64579;0.79374;0.65034
5;0.043;35;Yes;No;3;0.58800;0.81571;0.02728;0.17652;2.11875;class negotiator.group6.Group6@607645765;class negotiator.group12.Group12@1417630870;class negotiator.group1.Group1@1938452272;0.81571;0.58800;0.71505
6;0.055;37;Yes;No;3;0.63440;0.78975;0.00000;0.22862;2.11556;class negotiator.group6.Group6@92926867;class negotiator.group1.Group1@601242300;class negotiator.group12.Group12@1168776965;0.69141;0.78975;0.63440
1;0.055;43;Yes;No;3;0.63440;0.78975;0.00000;0.22862;2.11556;class negotiator.group1.Group1@601531646;class negotiator.group6.Group6@1736847893;class negotiator.group12.Group12@457323980;0.69141;0.78975;0.63440
2;0.073;45;Yes;No;3;0.51819;0.87661;0.05281;0.27916;2.06095;class negotiator.group1.Group1@400159247;class negotiator.group12.Group12@1705165572;class negotiator.group6.Group6@548499389;0.87661;0.51819;0.66615
3;0.052;40;Yes;No;3;0.57219;0.89714;0.00000;0.16767;2.17050;class negotiator.group12.Group12@916842649;class negotiator.group1.Group1@1179234518;class negotiator.group6.Group6@267965863;0.57219;0.70117;0.89714
4;0.060;45;Yes;No;3;0.59845;0.73273;0.06860;0.16804;2.05545;class negotiator.group12.Group12@429051682;class negotiator.group6.Group6@1969016395;class negotiator.group1.Group1@535550495;0.59845;0.72427;0.73273
5;0.045;36;Yes;No;3;0.65508;0.81401;0.00000;0.15530;2.17776;class negotiator.group6.Group6@893204888;class negotiator.group12.Group12@1183860086;class negotiator.group1.Group1@700475947;0.81401;0.65508;0.70867
6;0.057;37;Yes;No;3;0.63440;0.78975;0.00000;0.22862;2.11556;class negotiator.group6.Group6@393888375;class negotiator.group1.Group1@1537318571;class negotiator.group12.Group12@1337465740;0.69141;0.78975;0.63440
1;0.054;40;Yes;No;3;0.53670;0.79446;0.00000;0.31759;2.03992;class negotiator.group1.Group1@202064734;class negotiator.group6.Group6@930338431;class negotiator.group12.Group12@369576010;0.70876;0.79446;0.53670
2;0.068;42;Yes;No;3;0.51603;0.83215;0.00000;0.19817;2.17300;class negotiator.group1.Group1@941292946;class negotiator.group12.Group12@1945999620;class negotiator.group6.Group6@239669530;0.83215;0.51603;0.82481
3;0.055;39;Yes;No;3;0.70978;0.77791;0.00000;0.06239;2.20505;class negotiator.group12.Group12@1593952585;class negotiator.group1.Group1@1850083417;class negotiator.group6.Group6@936264606;0.71736;0.70978;0.77791
4;0.058;41;Yes;No;3;0.59022;0.83440;0.00000;0.21713;2.18219;class negotiator.group12.Group12@837460669;class negotiator.group6.Group6@593641445;class negotiator.group1.Group1@122742153;0.59022;0.83440;0.75757
5;0.047;39;Yes;No;3;0.58579;0.76925;0.06184;0.16497;2.06285;class negotiator.group6.Group6@1343064351;class negotiator.group12.Group12@681933640;class negotiator.group1.Group1@138463441;0.76925;0.58579;0.70780
6;0.052;36;Yes;No;3;0.57599;0.76105;0.00000;0.26937;2.07381;class negotiator.group6.Group6@1430263186;class negotiator.group1.Group1@1648906231;class negotiator.group12.Group12@2038043529;0.73677;0.76105;0.57599
1;0.059;44;Yes;No;3;0.66847;0.73634;0.03339;0.14758;2.11355;class negotiator.group1.Group1@948290431;class negotiator.group6.Group6@1441129430;class negotiator.group12.Group12@1741759144;0.66847;0.73634;0.70874
2;0.048;41;Yes;No;3;0.54473;0.85483;0.03668;0.22699;2.10757;class negotiator.group1.Group1@1396340951;class negotiator.group12.Group12@601069041;class negotiator.group6.Group6@404296599;0.85483;0.54473;0.70801
