sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.095;19;Yes;No;3;0.74324;0.85276;0.00000;0.09517;2.44875;class negotiator.group1.Group1@1576688832;class negotiator.group8.Group8@1608479091;class negotiator.group12.Group12@1183934001;0.85276;0.74324;0.85276
2;0.100;26;Yes;No;3;0.74904;0.76069;0.11195;0.12372;2.27041;class negotiator.group1.Group1@1604829863;class negotiator.group12.Group12@2128384768;class negotiator.group8.Group8@1127687697;0.76069;0.74904;0.76069
3;0.010;17;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group12.Group12@1503938704;class negotiator.group1.Group1@815272938;class negotiator.group8.Group8@1346601106;0.78701;0.86941;0.78701
4;0.018;25;Yes;No;3;0.73882;0.79058;0.07935;0.10496;2.31998;class negotiator.group12.Group12@2142116456;class negotiator.group8.Group8@2135417684;class negotiator.group1.Group1@1218306324;0.79058;0.73882;0.79058
5;0.092;22;Yes;No;3;0.70818;0.78111;0.10563;0.13829;2.27039;class negotiator.group8.Group8@1965296970;class negotiator.group12.Group12@300200283;class negotiator.group1.Group1@1027069578;0.78111;0.70818;0.78111
6;0.062;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group8.Group8@862014561;class negotiator.group1.Group1@954044065;class negotiator.group12.Group12@1505691953;0.78701;0.86941;0.78701
1;0.063;16;Yes;No;3;0.78701;0.83515;0.00000;0.04550;2.45732;class negotiator.group1.Group1@217357823;class negotiator.group8.Group8@263247614;class negotiator.group12.Group12@586335678;0.83515;0.78701;0.83515
2;0.135;34;Yes;No;3;0.76106;0.76385;0.10413;0.11258;2.28875;class negotiator.group1.Group1@142002532;class negotiator.group12.Group12@782223507;class negotiator.group8.Group8@2083078862;0.76385;0.76106;0.76385
3;0.011;20;Yes;No;3;0.79582;0.82564;0.04349;0.04349;2.41727;class negotiator.group12.Group12@2028020240;class negotiator.group1.Group1@75728496;class negotiator.group8.Group8@1458513248;0.79582;0.82564;0.79582
4;0.010;22;Yes;No;3;0.75048;0.91246;0.00000;0.13486;2.41342;class negotiator.group12.Group12@1330205670;class negotiator.group8.Group8@1461930420;class negotiator.group1.Group1@1304163613;0.75048;0.91246;0.75048
5;0.082;21;Yes;No;3;0.78773;0.80352;0.04475;0.05382;2.39476;class negotiator.group8.Group8@1859742409;class negotiator.group12.Group12@66185978;class negotiator.group1.Group1@2138686747;0.80352;0.78773;0.80352
6;0.063;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group8.Group8@326873343;class negotiator.group1.Group1@497106775;class negotiator.group12.Group12@1162180595;0.78701;0.86941;0.78701
1;0.094;25;Yes;No;3;0.66664;0.80883;0.08432;0.16600;2.28429;class negotiator.group1.Group1@2087742982;class negotiator.group8.Group8@960990141;class negotiator.group12.Group12@136790700;0.80883;0.66664;0.80883
2;0.069;18;Yes;No;3;0.82635;0.83078;0.00000;0.00000;2.48349;class negotiator.group1.Group1@1233792610;class negotiator.group12.Group12@250300838;class negotiator.group8.Group8@2033203440;0.82635;0.83078;0.82635
3;0.010;22;Yes;No;3;0.82635;0.83078;0.00000;0.00000;2.48349;class negotiator.group12.Group12@735892859;class negotiator.group1.Group1@792958140;class negotiator.group8.Group8@2111429345;0.82635;0.83078;0.82635
4;0.009;26;Yes;No;3;0.71729;0.78145;0.10310;0.13005;2.28019;class negotiator.group12.Group12@1773218387;class negotiator.group8.Group8@1850860890;class negotiator.group1.Group1@1118351435;0.78145;0.71729;0.78145
5;0.082;22;Yes;No;3;0.77688;0.80304;0.07312;0.07526;2.35680;class negotiator.group8.Group8@1355689501;class negotiator.group12.Group12@271948637;class negotiator.group1.Group1@795541243;0.77688;0.80304;0.77688
6;0.060;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group8.Group8@428484879;class negotiator.group1.Group1@1032692962;class negotiator.group12.Group12@507777280;0.78701;0.86941;0.78701
1;0.093;24;Yes;No;3;0.71041;0.80003;0.07879;0.12600;2.31046;class negotiator.group1.Group1@987263188;class negotiator.group8.Group8@1473743994;class negotiator.group12.Group12@138922660;0.80003;0.71041;0.80003
2;0.101;26;Yes;No;3;0.78701;0.83515;0.00000;0.04550;2.45732;class negotiator.group1.Group1@558422331;class negotiator.group12.Group12@900579727;class negotiator.group8.Group8@578727633;0.83515;0.78701;0.83515
3;0.009;20;Yes;No;3;0.78982;0.87383;0.00000;0.06726;2.45347;class negotiator.group12.Group12@1280187896;class negotiator.group1.Group1@479308779;class negotiator.group8.Group8@531488756;0.78982;0.87383;0.78982
4;0.015;25;Yes;No;3;0.72243;0.80319;0.07313;0.11319;2.32880;class negotiator.group12.Group12@1347034219;class negotiator.group8.Group8@831512059;class negotiator.group1.Group1@1547084584;0.80319;0.72243;0.80319
5;0.084;20;Yes;No;3;0.78773;0.80352;0.04475;0.05382;2.39476;class negotiator.group8.Group8@118605412;class negotiator.group12.Group12@536335068;class negotiator.group1.Group1@1194621417;0.80352;0.78773;0.80352
6;0.060;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group8.Group8@190054466;class negotiator.group1.Group1@937226973;class negotiator.group12.Group12@181184466;0.78701;0.86941;0.78701
1;0.114;29;Yes;No;3;0.66955;0.82045;0.07012;0.16145;2.31044;class negotiator.group1.Group1@35508616;class negotiator.group8.Group8@1940338893;class negotiator.group12.Group12@1736594956;0.82045;0.66955;0.82045
2;0.070;17;Yes;No;3;0.78187;0.81342;0.03117;0.05222;2.40871;class negotiator.group1.Group1@538265811;class negotiator.group12.Group12@1432364313;class negotiator.group8.Group8@455325721;0.81342;0.78187;0.81342
3;0.018;29;Yes;No;3;0.65368;0.80322;0.14617;0.24575;2.11057;class negotiator.group12.Group12@1175158586;class negotiator.group1.Group1@483253443;class negotiator.group8.Group8@257463547;0.65368;0.80322;0.65368
4;0.028;22;Yes;No;3;0.76418;0.82636;0.05974;0.08804;2.35471;class negotiator.group12.Group12@10285724;class negotiator.group8.Group8@1073471508;class negotiator.group1.Group1@825516509;0.76418;0.82636;0.76418
5;0.122;27;Yes;No;3;0.66150;0.78709;0.11256;0.17816;2.23568;class negotiator.group8.Group8@1437800836;class negotiator.group12.Group12@1632654608;class negotiator.group1.Group1@1627438937;0.78709;0.66150;0.78709
6;0.067;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group8.Group8@2014485967;class negotiator.group1.Group1@238468767;class negotiator.group12.Group12@740081667;0.78701;0.86941;0.78701
1;0.080;19;Yes;No;3;0.76441;0.81622;0.03504;0.06790;2.39685;class negotiator.group1.Group1@1337145111;class negotiator.group8.Group8@2128998369;class negotiator.group12.Group12@703061469;0.81622;0.76441;0.81622
2;0.252;30;Yes;No;3;0.72243;0.80319;0.07313;0.11319;2.32880;class negotiator.group1.Group1@899083689;class negotiator.group12.Group12@1204620731;class negotiator.group8.Group8@1732285648;0.80319;0.72243;0.80319
3;0.021;28;Yes;No;3;0.65368;0.80322;0.14617;0.24575;2.11057;class negotiator.group12.Group12@2113763504;class negotiator.group1.Group1@201239407;class negotiator.group8.Group8@2091453071;0.65368;0.80322;0.65368
4;0.015;20;Yes;No;3;0.82635;0.83078;0.00000;0.00000;2.48349;class negotiator.group12.Group12@1039430201;class negotiator.group8.Group8@2071403509;class negotiator.group1.Group1@1221374246;0.82635;0.83078;0.82635
5;0.145;30;Yes;No;3;0.72243;0.80319;0.07313;0.11319;2.32880;class negotiator.group8.Group8@1988254496;class negotiator.group12.Group12@1747766952;class negotiator.group1.Group1@1437838598;0.80319;0.72243;0.80319
6;0.077;19;Yes;No;3;0.75048;0.91246;0.00000;0.13486;2.41342;class negotiator.group8.Group8@228159095;class negotiator.group1.Group1@1411599770;class negotiator.group12.Group12@1505485981;0.75048;0.91246;0.75048
1;0.098;22;Yes;No;3;0.77688;0.80304;0.07312;0.07526;2.35680;class negotiator.group1.Group1@1050553713;class negotiator.group8.Group8@45708757;class negotiator.group12.Group12@1575416920;0.77688;0.80304;0.77688
2;0.220;43;Yes;No;3;0.53932;0.71079;0.27242;0.33416;1.96090;class negotiator.group1.Group1@919352537;class negotiator.group12.Group12@413249194;class negotiator.group8.Group8@517089160;0.71079;0.53932;0.71079
3;0.010;25;Yes;No;3;0.69302;0.76459;0.16873;0.19985;2.15062;class negotiator.group12.Group12@966766163;class negotiator.group1.Group1@577628339;class negotiator.group8.Group8@1573409133;0.69302;0.76459;0.69302
4;0.016;26;Yes;No;3;0.66221;0.80602;0.09018;0.17100;2.27426;class negotiator.group12.Group12@173669173;class negotiator.group8.Group8@427514338;class negotiator.group1.Group1@1900679551;0.80602;0.66221;0.80602
5;0.132;31;Yes;No;3;0.77688;0.82492;0.05222;0.07021;2.37869;class negotiator.group8.Group8@901964532;class negotiator.group12.Group12@230825151;class negotiator.group1.Group1@1122846375;0.77688;0.82492;0.77688
6;0.059;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group8.Group8@50501964;class negotiator.group1.Group1@530468383;class negotiator.group12.Group12@1377494384;0.78701;0.86941;0.78701
1;0.083;22;Yes;No;3;0.70818;0.78111;0.10563;0.13829;2.27039;class negotiator.group1.Group1@1674397228;class negotiator.group8.Group8@968500708;class negotiator.group12.Group12@1812838743;0.78111;0.70818;0.78111
2;0.118;30;Yes;No;3;0.65678;0.82079;0.07940;0.17418;2.29835;class negotiator.group1.Group1@1104789701;class negotiator.group12.Group12@1056892745;class negotiator.group8.Group8@1359120878;0.82079;0.65678;0.82079
3;0.008;20;Yes;No;3;0.75928;0.86869;0.04349;0.10215;2.38725;class negotiator.group12.Group12@2108527054;class negotiator.group1.Group1@239053784;class negotiator.group8.Group8@1982527798;0.75928;0.86869;0.75928
4;0.014;24;Yes;No;3;0.74396;0.81232;0.05382;0.08906;2.36860;class negotiator.group12.Group12@2135917781;class negotiator.group8.Group8@1033502015;class negotiator.group1.Group1@1220629169;0.81232;0.74396;0.81232
5;0.098;26;Yes;No;3;0.76106;0.76385;0.10413;0.11258;2.28875;class negotiator.group8.Group8@585923360;class negotiator.group12.Group12@1401390025;class negotiator.group1.Group1@1708993526;0.76385;0.76106;0.76385
6;0.069;16;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group8.Group8@460412857;class negotiator.group1.Group1@775307458;class negotiator.group12.Group12@1809160257;0.78701;0.86941;0.78701
1;0.097;23;Yes;No;3;0.71729;0.78145;0.10310;0.13005;2.28019;class negotiator.group1.Group1@1167611376;class negotiator.group8.Group8@338830146;class negotiator.group12.Group12@1739115625;0.78145;0.71729;0.78145
2;0.097;22;Yes;No;3;0.76441;0.81622;0.03504;0.06790;2.39685;class negotiator.group1.Group1@2063873705;class negotiator.group12.Group12@1369493591;class negotiator.group8.Group8@349055391;0.81622;0.76441;0.81622
3;0.011;19;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group12.Group12@280764531;class negotiator.group1.Group1@787900058;class negotiator.group8.Group8@852107404;0.78701;0.86941;0.78701
