sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.162;34;Yes;No;3;0.71429;0.95345;0.00000;0.19959;2.54602;class negotiator.group1.Group1@609916803;class negotiator.group2.Group2@932260890;class negotiator.group12.Group12@468089718;0.71429;0.95345;0.87829
2;0.078;18;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group1.Group1@339900340;class negotiator.group12.Group12@398513360;class negotiator.group2.Group2@1960030174;0.85714;0.74538;0.99248
3;0.047;34;Yes;No;3;0.72619;0.91639;0.08519;0.21758;2.41796;class negotiator.group12.Group12@294757245;class negotiator.group1.Group1@1887726733;class negotiator.group2.Group2@99800753;0.72619;0.77537;0.91639
4;0.083;21;Yes;No;3;0.83423;0.90939;0.00000;0.06695;2.60076;class negotiator.group12.Group12@166527364;class negotiator.group2.Group2@654214707;class negotiator.group1.Group1@270307909;0.85714;0.90939;0.83423
5;0.055;13;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group2.Group2@1994131911;class negotiator.group12.Group12@1745233095;class negotiator.group1.Group1@1800976939;0.95238;0.80501;0.88916
6;0.079;21;Yes;No;3;0.80547;0.92857;0.02961;0.09161;2.60817;class negotiator.group2.Group2@237409308;class negotiator.group1.Group1@113623430;class negotiator.group12.Group12@556025827;0.92857;0.80547;0.87413
1;0.097;27;Yes;No;3;0.82059;0.83430;0.07995;0.10961;2.48822;class negotiator.group1.Group1@341653493;class negotiator.group2.Group2@1946468420;class negotiator.group12.Group12@1676340189;0.83333;0.83430;0.82059
2;0.074;18;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group1.Group1@980377013;class negotiator.group12.Group12@1701917707;class negotiator.group2.Group2@1796207156;0.85714;0.74538;0.99248
3;0.050;37;Yes;No;3;0.80594;0.96428;0.00000;0.10766;2.66691;class negotiator.group12.Group12@1676045013;class negotiator.group1.Group1@745535792;class negotiator.group2.Group2@1800459546;0.96428;0.80594;0.89668
4;0.075;17;Yes;No;3;0.81168;0.90892;0.01998;0.10796;2.54203;class negotiator.group12.Group12@131519745;class negotiator.group2.Group2@691681452;class negotiator.group1.Group1@761182553;0.82143;0.90892;0.81168
5;0.057;13;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group2.Group2@847801654;class negotiator.group12.Group12@448400933;class negotiator.group1.Group1@754363608;0.95238;0.80501;0.88916
6;0.070;22;Yes;No;3;0.87864;0.90476;0.00000;0.00000;2.67722;class negotiator.group2.Group2@1993191415;class negotiator.group1.Group1@970702352;class negotiator.group12.Group12@161163805;0.90476;0.89382;0.87864
1;0.123;29;Yes;No;3;0.85609;0.89335;0.02961;0.04224;2.61848;class negotiator.group1.Group1@1724864249;class negotiator.group2.Group2@911682090;class negotiator.group12.Group12@345065285;0.86905;0.89335;0.85609
2;0.082;18;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group1.Group1@1306398095;class negotiator.group12.Group12@759975737;class negotiator.group2.Group2@1826963050;0.85714;0.74538;0.99248
3;0.057;33;Yes;No;3;0.67108;0.73101;0.21760;0.32537;2.11638;class negotiator.group12.Group12@5606621;class negotiator.group1.Group1@1888682326;class negotiator.group2.Group2@1128066775;0.71429;0.73101;0.67108
4;0.084;23;Yes;No;3;0.82059;0.83430;0.07995;0.10961;2.48822;class negotiator.group12.Group12@1432651709;class negotiator.group2.Group2@990622999;class negotiator.group1.Group1@2107512649;0.83333;0.83430;0.82059
5;0.055;13;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group2.Group2@369818125;class negotiator.group12.Group12@715552457;class negotiator.group1.Group1@381721599;0.95238;0.80501;0.88916
6;0.072;21;Yes;No;3;0.87112;0.89289;0.01411;0.01411;2.65686;class negotiator.group2.Group2@1758644493;class negotiator.group1.Group1@1720560190;class negotiator.group12.Group12@1587806475;0.89286;0.89289;0.87112
1;0.129;29;Yes;No;3;0.85609;0.89335;0.02961;0.04224;2.61848;class negotiator.group1.Group1@1631627703;class negotiator.group2.Group2@1548115778;class negotiator.group12.Group12@270013794;0.86905;0.89335;0.85609
2;0.092;18;Yes;No;3;0.74631;1.00000;0.00000;0.19433;2.61536;class negotiator.group1.Group1@1744773189;class negotiator.group12.Group12@513787738;class negotiator.group2.Group2@198767979;0.86905;0.74631;1.00000
3;0.047;19;Yes;No;3;0.75000;0.93003;0.01411;0.16916;2.52886;class negotiator.group12.Group12@1356351968;class negotiator.group1.Group1@668613271;class negotiator.group2.Group2@1748804593;0.75000;0.84883;0.93003
4;0.072;17;Yes;No;3;0.80952;0.92496;0.00000;0.12032;2.54651;class negotiator.group12.Group12@618011515;class negotiator.group2.Group2@1688615713;class negotiator.group1.Group1@1567893286;0.80952;0.92496;0.81203
5;0.060;12;Yes;No;3;0.80594;0.96428;0.00000;0.10766;2.66691;class negotiator.group2.Group2@1958109112;class negotiator.group12.Group12@1900438756;class negotiator.group1.Group1@1149890261;0.96428;0.80594;0.89668
6;0.083;21;Yes;No;3;0.80547;0.92857;0.02961;0.09161;2.60817;class negotiator.group2.Group2@1000277274;class negotiator.group1.Group1@1158155402;class negotiator.group12.Group12@326065006;0.92857;0.80547;0.87413
