sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;2.109;41;Yes;No;3;0.53397;0.70917;0.22500;0.39634;1.82878;class negotiator.group1.Group1@246544814;class negotiator.group10.Group10@177106080;class negotiator.group12.Group12@1334637461;0.70917;0.58564;0.53397
2;1.448;33;Yes;No;3;0.63799;0.86383;0.02371;0.10341;2.27432;class negotiator.group1.Group1@739434173;class negotiator.group12.Group12@1250020255;class negotiator.group10.Group10@185816776;0.77250;0.86383;0.63799
3;2.729;49;Yes;No;3;0.48250;0.83040;0.13309;0.43766;1.94596;class negotiator.group12.Group12@1516518708;class negotiator.group1.Group1@511559892;class negotiator.group10.Group10@256473285;0.48250;0.63306;0.83040
4;1.065;33;Yes;No;3;0.59667;0.76784;0.13314;0.33464;2.02105;class negotiator.group12.Group12@1529667990;class negotiator.group10.Group10@736606543;class negotiator.group1.Group1@1873572774;0.59667;0.65655;0.76784
5;0.919;32;Yes;No;3;0.61583;0.79353;0.10953;0.29060;2.11416;class negotiator.group10.Group10@615791344;class negotiator.group12.Group12@839897832;class negotiator.group1.Group1@1043510860;0.61583;0.70480;0.79353
6;0.300;26;Yes;No;3;0.70401;0.84001;0.00000;0.10301;2.37986;class negotiator.group10.Group10@1634194730;class negotiator.group1.Group1@758371196;class negotiator.group12.Group12@110661696;0.83583;0.84001;0.70401
1;0.310;28;Yes;No;3;0.64017;0.83083;0.00000;0.29224;2.20009;class negotiator.group1.Group1@904089618;class negotiator.group10.Group10@108580321;class negotiator.group12.Group12@1142966270;0.83083;0.64017;0.72909
2;1.103;33;Yes;No;3;0.61106;0.81833;0.05063;0.22560;2.16195;class negotiator.group1.Group1@290697238;class negotiator.group12.Group12@1367633944;class negotiator.group10.Group10@400413281;0.81833;0.73255;0.61106
3;2.296;46;Yes;No;3;0.58083;0.86971;0.03739;0.36750;2.11406;class negotiator.group12.Group12@1568344707;class negotiator.group1.Group1@789427588;class negotiator.group10.Group10@1455039710;0.58083;0.66352;0.86971
4;0.158;27;Yes;No;3;0.73750;0.83346;0.00000;0.15904;2.40141;class negotiator.group12.Group12@610203100;class negotiator.group10.Group10@1723712838;class negotiator.group1.Group1@1629913499;0.73750;0.83045;0.83346
