sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.294;29;Yes;No;3;0.82104;0.88095;0.04224;0.09086;2.53172;class negotiator.group4.Group4@1155283319;class negotiator.group5.Group5@1447089906;class negotiator.group12.Group12@987747867;0.88095;0.82104;0.82972
2;0.146;15;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group4.Group4@1147757385;class negotiator.group12.Group12@1660252341;class negotiator.group5.Group5@1606069716;0.95238;0.80501;0.88916
3;0.241;23;Yes;No;3;0.71429;0.95345;0.00000;0.19959;2.54602;class negotiator.group12.Group12@1124639441;class negotiator.group4.Group4@1811507640;class negotiator.group5.Group5@1133241961;0.71429;0.95345;0.87829
4;0.174;20;Yes;No;3;0.75000;0.93003;0.01411;0.16916;2.52886;class negotiator.group12.Group12@680102624;class negotiator.group5.Group5@1576832234;class negotiator.group4.Group4@1871152858;0.75000;0.84883;0.93003
5;0.227;19;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group5.Group5@604818096;class negotiator.group12.Group12@1137638221;class negotiator.group4.Group4@1238671106;0.85714;0.74538;0.99248
6;0.301;28;Yes;No;3;0.80952;0.92496;0.00000;0.12032;2.54651;class negotiator.group5.Group5@2120156395;class negotiator.group4.Group4@272376094;class negotiator.group12.Group12@1537360101;0.80952;0.92496;0.81203
1;0.301;28;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group4.Group4@320009032;class negotiator.group5.Group5@1092748736;class negotiator.group12.Group12@547856808;0.95238;0.80501;0.88916
2;0.182;16;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group4.Group4@754246973;class negotiator.group12.Group12@32906970;class negotiator.group5.Group5@1164147511;0.95238;0.80501;0.88916
3;0.237;22;Yes;No;3;0.71429;0.95345;0.00000;0.19959;2.54602;class negotiator.group12.Group12@1083955615;class negotiator.group4.Group4@938243804;class negotiator.group5.Group5@91193907;0.71429;0.95345;0.87829
4;0.333;39;Yes;No;3;0.72350;0.85265;0.10766;0.18085;2.39757;class negotiator.group12.Group12@275972302;class negotiator.group5.Group5@1849285841;class negotiator.group4.Group4@416306656;0.82143;0.85265;0.72350
5;0.218;19;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group5.Group5@2047477485;class negotiator.group12.Group12@676130867;class negotiator.group4.Group4@1395505392;0.85714;0.74538;0.99248
6;0.334;30;Yes;No;3;0.86360;0.89359;0.02816;0.02816;2.63814;class negotiator.group5.Group5@945416360;class negotiator.group4.Group4@381258367;class negotiator.group12.Group12@1865655168;0.88095;0.89359;0.86360
1;0.313;26;Yes;No;3;0.87864;0.90476;0.00000;0.00000;2.67722;class negotiator.group4.Group4@1749605249;class negotiator.group5.Group5@121841572;class negotiator.group12.Group12@1239385013;0.90476;0.89382;0.87864
2;0.196;16;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group4.Group4@893119207;class negotiator.group12.Group12@1891303166;class negotiator.group5.Group5@79368068;0.95238;0.80501;0.88916
3;0.254;22;Yes;No;3;0.87864;0.90476;0.00000;0.00000;2.67722;class negotiator.group12.Group12@516840326;class negotiator.group4.Group4@2111490614;class negotiator.group5.Group5@655482823;0.90476;0.89382;0.87864
4;0.246;24;Yes;No;3;0.80952;0.98195;0.00000;0.15264;2.62567;class negotiator.group12.Group12@215841774;class negotiator.group5.Group5@552815835;class negotiator.group4.Group4@1161481923;0.80952;0.83419;0.98195
5;0.286;22;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group5.Group5@942278105;class negotiator.group12.Group12@1323697757;class negotiator.group4.Group4@1605102626;0.85714;0.74538;0.99248
6;0.304;26;Yes;No;3;0.83423;0.90939;0.00000;0.06695;2.60076;class negotiator.group5.Group5@1976532727;class negotiator.group4.Group4@161007246;class negotiator.group12.Group12@219388302;0.85714;0.90939;0.83423
1;0.297;25;Yes;No;3;0.80594;0.96428;0.00000;0.10766;2.66691;class negotiator.group4.Group4@2128323436;class negotiator.group5.Group5@96880773;class negotiator.group12.Group12@482547385;0.96428;0.80594;0.89668
2;0.167;14;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group4.Group4@534275700;class negotiator.group12.Group12@942561793;class negotiator.group5.Group5@1796674679;0.95238;0.80501;0.88916
3;0.236;21;Yes;No;3;0.87112;0.89289;0.01411;0.01411;2.65686;class negotiator.group12.Group12@523184783;class negotiator.group4.Group4@1368597063;class negotiator.group5.Group5@313494824;0.89286;0.89289;0.87112
4;0.238;28;Yes;No;3;0.80594;0.96428;0.00000;0.10766;2.66691;class negotiator.group12.Group12@182790948;class negotiator.group5.Group5@1265847826;class negotiator.group4.Group4@2131404400;0.96428;0.80594;0.89668
5;0.205;18;Yes;No;3;0.74631;1.00000;0.00000;0.19433;2.61536;class negotiator.group5.Group5@328363967;class negotiator.group12.Group12@1927704226;class negotiator.group4.Group4@1986627740;0.86905;0.74631;1.00000
6;0.254;22;Yes;No;3;0.87864;0.90476;0.00000;0.00000;2.67722;class negotiator.group5.Group5@554141859;class negotiator.group4.Group4@1973130821;class negotiator.group12.Group12@967231573;0.90476;0.89382;0.87864
1;0.258;25;Yes;No;3;0.87864;0.90476;0.00000;0.00000;2.67722;class negotiator.group4.Group4@1155169142;class negotiator.group5.Group5@1675600714;class negotiator.group12.Group12@1868137087;0.90476;0.89382;0.87864
2;0.169;17;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group4.Group4@401501657;class negotiator.group12.Group12@644730325;class negotiator.group5.Group5@1927573160;0.95238;0.80501;0.88916
3;0.204;23;Yes;No;3;0.83423;0.90939;0.00000;0.06695;2.60076;class negotiator.group12.Group12@1114692501;class negotiator.group4.Group4@2137011526;class negotiator.group5.Group5@88721407;0.85714;0.90939;0.83423
4;0.205;22;Yes;No;3;0.80952;0.98195;0.00000;0.15264;2.62567;class negotiator.group12.Group12@2010904701;class negotiator.group5.Group5@177673221;class negotiator.group4.Group4@1151556017;0.80952;0.83419;0.98195
5;0.237;19;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group5.Group5@1932726356;class negotiator.group12.Group12@494220770;class negotiator.group4.Group4@2049218441;0.85714;0.74538;0.99248
6;0.332;28;Yes;No;3;0.69048;0.89567;0.10029;0.24509;2.34584;class negotiator.group5.Group5@1541448444;class negotiator.group4.Group4@2028764547;class negotiator.group12.Group12@1847878010;0.69048;0.89567;0.75969
1;0.302;28;Yes;No;3;0.82058;0.90476;0.01411;0.08070;2.57010;class negotiator.group4.Group4@1468885333;class negotiator.group5.Group5@83785819;class negotiator.group12.Group12@1586471148;0.90476;0.82058;0.84476
2;0.232;19;Yes;No;3;0.80594;0.96428;0.00000;0.10766;2.66691;class negotiator.group4.Group4@1585400782;class negotiator.group12.Group12@2001334745;class negotiator.group5.Group5@396696254;0.96428;0.80594;0.89668
3;0.285;24;Yes;No;3;0.69048;0.95321;0.02816;0.22290;2.50694;class negotiator.group12.Group12@736218112;class negotiator.group4.Group4@1964518017;class negotiator.group5.Group5@93239094;0.69048;0.95321;0.86326
4;0.210;20;Yes;No;3;0.77381;0.89633;0.00000;0.13513;2.53571;class negotiator.group12.Group12@1040273831;class negotiator.group5.Group5@1217907390;class negotiator.group4.Group4@1702864173;0.77381;0.86557;0.89633
5;0.266;22;Yes;No;3;0.74538;0.99248;0.01411;0.19304;2.59500;class negotiator.group5.Group5@81584895;class negotiator.group12.Group12@1102763479;class negotiator.group4.Group4@1361917943;0.85714;0.74538;0.99248
6;0.249;28;Yes;No;3;0.78571;0.92473;0.02816;0.14763;2.50743;class negotiator.group5.Group5@1346034742;class negotiator.group4.Group4@1213171296;class negotiator.group12.Group12@1560227254;0.78571;0.92473;0.79699
1;0.297;34;Yes;No;3;0.82151;0.91667;0.00000;0.07788;2.59045;class negotiator.group4.Group4@275626485;class negotiator.group5.Group5@332106816;class negotiator.group12.Group12@409257959;0.91667;0.82151;0.85227
2;0.130;14;Yes;No;3;0.80501;0.95238;0.01411;0.10132;2.64655;class negotiator.group4.Group4@1619756365;class negotiator.group12.Group12@1742517183;class negotiator.group5.Group5@1251800542;0.95238;0.80501;0.88916
3;0.304;28;Yes;No;3;0.76190;0.86429;0.07713;0.16068;2.43747;class negotiator.group12.Group12@1210491507;class negotiator.group4.Group4@1618170118;class negotiator.group5.Group5@852267618;0.76190;0.86429;0.81127
