sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.186;33;Yes;No;3;0.47817;0.96250;0.00000;0.49310;2.06459;class negotiator.group2.Group2@791725498;class negotiator.group3.Group3@721768074;class negotiator.group12.Group12@1768381462;0.96250;0.47817;0.62392
2;0.154;28;Yes;No;3;0.72500;0.84506;0.00000;0.18156;2.38404;class negotiator.group2.Group2@2098071231;class negotiator.group12.Group12@601695677;class negotiator.group3.Group3@198749616;0.72500;0.81397;0.84506
3;0.155;25;Yes;No;3;0.62151;0.81196;0.12607;0.18450;2.11264;class negotiator.group12.Group12@875092051;class negotiator.group2.Group2@1704086501;class negotiator.group3.Group3@1739905915;0.67917;0.81196;0.62151
4;0.176;32;Yes;No;3;0.49720;0.77583;0.08887;0.43536;2.04877;class negotiator.group12.Group12@964520251;class negotiator.group3.Group3@1485291001;class negotiator.group2.Group2@935941079;0.77583;0.49720;0.77573
5;0.133;27;Yes;No;3;0.67917;0.77670;0.08966;0.22345;2.19670;class negotiator.group3.Group3@44000478;class negotiator.group12.Group12@781659178;class negotiator.group2.Group2@1188335947;0.67917;0.74083;0.77670
6;0.235;34;Yes;No;3;0.64177;0.71206;0.12554;0.30064;2.04884;class negotiator.group3.Group3@1290130737;class negotiator.group2.Group2@84913000;class negotiator.group12.Group12@1203649392;0.69500;0.64177;0.71206
1;0.176;33;Yes;No;3;0.47817;0.96250;0.00000;0.49310;2.06459;class negotiator.group2.Group2@924232992;class negotiator.group3.Group3@834677793;class negotiator.group12.Group12@1066484747;0.96250;0.47817;0.62392
2;0.147;28;Yes;No;3;0.72500;0.84506;0.00000;0.18156;2.38404;class negotiator.group2.Group2@1522145535;class negotiator.group12.Group12@1874803681;class negotiator.group3.Group3@1945397783;0.72500;0.81397;0.84506
3;0.165;25;Yes;No;3;0.62151;0.81196;0.12607;0.18450;2.11264;class negotiator.group12.Group12@932951280;class negotiator.group2.Group2@1334056213;class negotiator.group3.Group3@1753497211;0.67917;0.81196;0.62151
4;0.291;32;Yes;No;3;0.49720;0.77583;0.08887;0.43536;2.04877;class negotiator.group12.Group12@1109537496;class negotiator.group3.Group3@1396188371;class negotiator.group2.Group2@184140628;0.77583;0.49720;0.77573
