sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.824;47;Yes;No;3;0.56220;0.76750;0.02259;0.28446;2.04507;class negotiator.group6.Group6@1783266943;class negotiator.group10.Group10@1085733469;class negotiator.group12.Group12@753864924;0.71537;0.76750;0.56220
2;0.554;39;Yes;No;3;0.60479;0.90334;0.00000;0.29899;2.11618;class negotiator.group6.Group6@1020708261;class negotiator.group12.Group12@944370391;class negotiator.group10.Group10@2129010207;0.90334;0.60805;0.60479
3;0.479;35;Yes;No;3;0.61537;0.82659;0.01655;0.26684;2.07980;class negotiator.group12.Group12@819513541;class negotiator.group6.Group6@1751455376;class negotiator.group10.Group10@1152155003;0.61537;0.82659;0.63783
4;0.513;41;Yes;No;3;0.61874;0.79120;0.06251;0.11579;2.09686;class negotiator.group12.Group12@40629404;class negotiator.group10.Group10@2106076929;class negotiator.group6.Group6@2009475849;0.61874;0.68692;0.79120
5;0.503;38;Yes;No;3;0.64011;0.82668;0.02207;0.06717;2.14228;class negotiator.group10.Group10@1806409140;class negotiator.group12.Group12@1342098341;class negotiator.group6.Group6@1626072746;0.67549;0.64011;0.82668
6;0.418;37;Yes;No;3;0.56429;0.80619;0.01695;0.30279;2.03357;class negotiator.group10.Group10@2118858521;class negotiator.group6.Group6@2081327893;class negotiator.group12.Group12@516771668;0.66309;0.80619;0.56429
1;0.561;40;Yes;No;3;0.70177;0.75143;0.00000;0.13931;2.17357;class negotiator.group6.Group6@2004114829;class negotiator.group10.Group10@2024411455;class negotiator.group12.Group12@1699904764;0.75143;0.72037;0.70177
2;0.488;39;Yes;No;3;0.60479;0.90334;0.00000;0.29899;2.11618;class negotiator.group6.Group6@2063054147;class negotiator.group12.Group12@480084167;class negotiator.group10.Group10@678532990;0.90334;0.60805;0.60479
3;0.349;34;Yes;No;3;0.57528;0.87808;0.00000;0.34659;2.05555;class negotiator.group12.Group12@222087932;class negotiator.group6.Group6@305294638;class negotiator.group10.Group10@748548183;0.60220;0.87808;0.57528
4;0.558;41;Yes;No;3;0.61874;0.79120;0.06251;0.11579;2.09686;class negotiator.group12.Group12@165464629;class negotiator.group10.Group10@2120180385;class negotiator.group6.Group6@675576024;0.61874;0.68692;0.79120
5;0.589;38;Yes;No;3;0.59944;0.77725;0.03668;0.10604;2.13486;class negotiator.group10.Group10@2088618644;class negotiator.group12.Group12@645855846;class negotiator.group6.Group6@1516851784;0.75817;0.59944;0.77725
6;0.473;37;Yes;No;3;0.56429;0.80619;0.01695;0.30279;2.03357;class negotiator.group10.Group10@1881978420;class negotiator.group6.Group6@124668277;class negotiator.group12.Group12@1503175714;0.66309;0.80619;0.56429
