sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.482;103;Yes;No;3;0.67373;0.80249;0.06837;0.11056;2.25175;class negotiator.group5.Group5@1895612125;class negotiator.group6.Group6@2117815986;class negotiator.group12.Group12@2047137197;0.67373;0.80249;0.77554
2;0.407;106;Yes;No;3;0.68251;0.85105;0.00000;0.23076;2.26634;class negotiator.group5.Group5@1057375369;class negotiator.group12.Group12@714674146;class negotiator.group6.Group6@250845917;0.85105;0.68251;0.73279
3;0.429;99;Yes;No;3;0.70922;0.86043;0.00000;0.09038;2.36731;class negotiator.group12.Group12@1384550163;class negotiator.group5.Group5@1596570566;class negotiator.group6.Group6@1026378206;0.70922;0.79766;0.86043
4;0.443;103;Yes;No;3;0.72797;0.91764;0.00000;0.10697;2.37760;class negotiator.group12.Group12@798624212;class negotiator.group6.Group6@1233315107;class negotiator.group5.Group5@1533509726;0.73199;0.91764;0.72797
5;0.481;103;Yes;No;3;0.72104;0.81102;0.03175;0.14880;2.28924;class negotiator.group6.Group6@215171413;class negotiator.group12.Group12@1945648562;class negotiator.group5.Group5@764245267;0.75719;0.72104;0.81102
6;0.587;109;Yes;No;3;0.67326;0.87023;0.07626;0.15409;2.25151;class negotiator.group6.Group6@1242523020;class negotiator.group5.Group5@1547717745;class negotiator.group12.Group12@1852309478;0.70802;0.87023;0.67326
1;0.479;90;Yes;No;3;0.71771;0.84051;0.00000;0.14419;2.38835;class negotiator.group5.Group5@671365844;class negotiator.group6.Group6@429267293;class negotiator.group12.Group12@1206644186;0.84051;0.83013;0.71771
2;0.727;110;Yes;No;3;0.69422;0.89058;0.00000;0.22286;2.33884;class negotiator.group5.Group5@371368462;class negotiator.group12.Group12@536475780;class negotiator.group6.Group6@915162839;0.89058;0.75405;0.69422
3;0.539;111;Yes;No;3;0.71740;0.85252;0.06138;0.08420;2.31543;class negotiator.group12.Group12@781314273;class negotiator.group5.Group5@757075439;class negotiator.group6.Group6@2102263063;0.71740;0.85252;0.74551
4;0.660;104;Yes;No;3;0.72797;0.91764;0.00000;0.10697;2.37760;class negotiator.group12.Group12@690202263;class negotiator.group6.Group6@139761074;class negotiator.group5.Group5@632733218;0.73199;0.91764;0.72797
5;0.565;119;Yes;No;3;0.75262;0.82388;0.00000;0.13109;2.36356;class negotiator.group6.Group6@931224262;class negotiator.group12.Group12@60966335;class negotiator.group5.Group5@796371324;0.82388;0.78706;0.75262
6;0.630;108;Yes;No;3;0.67326;0.87023;0.07626;0.15409;2.25151;class negotiator.group6.Group6@1067472158;class negotiator.group5.Group5@38432582;class negotiator.group12.Group12@324291853;0.70802;0.87023;0.67326
