sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;2.062;137;Yes;No;3;0.70792;1.00000;0.00000;0.00000;2.55204;class negotiator.group10.Group10@961838478;class negotiator.group11.Group11@1509888777;class negotiator.group12.Group12@2033902087;0.84412;1.00000;0.70792
2;0.034;8;Yes;No;3;0.77799;0.96229;0.00000;0.38777;2.54238;class negotiator.group10.Group10@793496592;class negotiator.group12.Group12@423773874;class negotiator.group11.Group11@1311726866;0.80210;0.96229;0.77799
3;0.736;108;Yes;No;3;0.67057;1.00000;0.00000;0.00000;2.34627;class negotiator.group12.Group12@2124292262;class negotiator.group10.Group10@1064416059;class negotiator.group11.Group11@1101924103;0.67570;0.67057;1.00000
4;0.363;55;Yes;No;3;0.69447;0.84623;0.10553;0.30862;2.29215;class negotiator.group12.Group12@2131326794;class negotiator.group11.Group11@1182194798;class negotiator.group10.Group10@629267942;0.84623;0.69447;0.75144
5;0.634;99;Yes;No;3;0.71847;1.00000;0.00000;0.00000;2.59982;class negotiator.group11.Group11@1409845416;class negotiator.group12.Group12@2084829361;class negotiator.group10.Group10@1383885875;1.00000;0.88136;0.71847
6;0.470;56;Yes;No;3;0.75406;0.80915;0.09890;0.28189;2.34088;class negotiator.group11.Group11@508440629;class negotiator.group10.Group10@524220190;class negotiator.group12.Group12@1590813336;0.75406;0.77766;0.80915
1;3.822;179;Yes;No;3;0.67529;0.87522;0.07373;0.14647;2.41114;class negotiator.group10.Group10@1424740054;class negotiator.group11.Group11@1163423528;class negotiator.group12.Group12@820629161;0.87522;0.86063;0.67529
2;0.044;11;Yes;No;3;0.77799;0.96229;0.00000;0.38777;2.54238;class negotiator.group10.Group10@1413558413;class negotiator.group12.Group12@64660530;class negotiator.group11.Group11@122802328;0.80210;0.96229;0.77799
3;1.470;130;Yes;No;3;0.67057;1.00000;0.00000;0.00000;2.34627;class negotiator.group12.Group12@1349672935;class negotiator.group10.Group10@83255284;class negotiator.group11.Group11@1259703991;0.67570;0.67057;1.00000
4;0.051;14;Yes;No;3;0.74260;0.92732;0.07418;0.27965;2.44878;class negotiator.group12.Group12@1181181670;class negotiator.group11.Group11@781494822;class negotiator.group10.Group10@573488302;0.92732;0.74260;0.77885
5;2.031;156;Yes;No;3;0.78854;0.95798;0.00000;0.08999;2.59016;class negotiator.group11.Group11@725724072;class negotiator.group12.Group12@1684846791;class negotiator.group10.Group10@500646995;0.95798;0.84364;0.78854
6;0.233;37;Yes;No;3;0.85582;0.88581;0.00000;0.20125;2.60043;class negotiator.group11.Group11@258291794;class negotiator.group10.Group10@1045731171;class negotiator.group12.Group12@597623949;0.85582;0.88581;0.85880
1;1.984;138;Yes;No;3;0.70792;1.00000;0.00000;0.00000;2.55204;class negotiator.group10.Group10@1328828534;class negotiator.group11.Group11@1938725785;class negotiator.group12.Group12@394892564;0.84412;1.00000;0.70792
2;0.046;11;Yes;No;3;0.61479;0.90353;0.15987;0.45747;2.27538;class negotiator.group10.Group10@698286284;class negotiator.group12.Group12@99444333;class negotiator.group11.Group11@618627365;0.75707;0.90353;0.61479
3;1.957;141;Yes;No;3;0.78873;0.92352;0.00000;0.39745;2.61009;class negotiator.group12.Group12@2121110840;class negotiator.group10.Group10@1281347680;class negotiator.group11.Group11@644445644;0.89784;0.92352;0.78873
4;0.080;16;Yes;No;3;0.78873;0.92352;0.00000;0.12356;2.61009;class negotiator.group12.Group12@1317040702;class negotiator.group11.Group11@1389128885;class negotiator.group10.Group10@1794443658;0.89784;0.92352;0.78873
5;2.703;158;Yes;No;3;0.78854;0.95798;0.00000;0.08999;2.59016;class negotiator.group11.Group11@1678264630;class negotiator.group12.Group12@1543416712;class negotiator.group10.Group10@749706471;0.95798;0.84364;0.78854
6;0.523;67;Yes;No;3;0.71934;0.90717;0.06498;0.36288;2.37634;class negotiator.group11.Group11@109160258;class negotiator.group10.Group10@705421668;class negotiator.group12.Group12@1912242636;0.71934;0.74983;0.90717
1;0.418;68;Yes;No;3;0.77799;0.96229;0.00000;0.08999;2.54238;class negotiator.group10.Group10@1579760587;class negotiator.group11.Group11@1695857848;class negotiator.group12.Group12@879888352;0.80210;0.96229;0.77799
2;0.127;22;Yes;No;3;0.61043;0.87645;0.18759;0.44559;2.22891;class negotiator.group10.Group10@1974214023;class negotiator.group12.Group12@1992738411;class negotiator.group11.Group11@1946998712;0.74203;0.87645;0.61043
3;1.972;142;Yes;No;3;0.78873;0.92352;0.00000;0.39745;2.61009;class negotiator.group12.Group12@1230732846;class negotiator.group10.Group10@364454818;class negotiator.group11.Group11@768764882;0.89784;0.92352;0.78873
4;0.086;17;Yes;No;3;0.71866;0.87683;0.07785;0.15576;2.44358;class negotiator.group12.Group12@19111128;class negotiator.group11.Group11@1225664893;class negotiator.group10.Group10@1086714627;0.87683;0.84809;0.71866
5;0.408;74;Yes;No;3;0.78854;0.95798;0.00000;0.08999;2.59016;class negotiator.group11.Group11@199968781;class negotiator.group12.Group12@63394712;class negotiator.group10.Group10@323035672;0.95798;0.84364;0.78854
6;0.128;24;Yes;No;3;0.68234;0.91656;0.07305;0.38576;2.38717;class negotiator.group11.Group11@1955649760;class negotiator.group10.Group10@1368298985;class negotiator.group12.Group12@1746148819;0.68234;0.78828;0.91656
1;3.362;177;Yes;No;3;0.69779;0.81420;0.08186;0.32006;2.32095;class negotiator.group10.Group10@1921582763;class negotiator.group11.Group11@34930508;class negotiator.group12.Group12@814012325;0.81420;0.69779;0.80897
2;0.124;22;Yes;No;3;0.67548;0.94051;0.07373;0.44453;2.43106;class negotiator.group10.Group10@237450102;class negotiator.group12.Group12@799248188;class negotiator.group11.Group11@454083731;0.81508;0.94051;0.67548
3;0.856;111;Yes;No;3;0.67057;1.00000;0.00000;0.00000;2.34627;class negotiator.group12.Group12@1516935971;class negotiator.group10.Group10@217007413;class negotiator.group11.Group11@816357685;0.67570;0.67057;1.00000
4;0.221;35;Yes;No;3;0.79841;0.81948;0.07400;0.20614;2.43432;class negotiator.group12.Group12@1642503465;class negotiator.group11.Group11@1800937717;class negotiator.group10.Group10@1725688801;0.81948;0.81643;0.79841
5;3.259;174;Yes;No;3;0.58351;0.92090;0.24752;0.24953;2.19136;class negotiator.group11.Group11@2133521571;class negotiator.group12.Group12@1562589838;class negotiator.group10.Group10@869888103;0.92090;0.68694;0.58351
6;0.163;29;Yes;No;3;0.76716;0.86935;0.00000;0.24113;2.48706;class negotiator.group11.Group11@245637869;class negotiator.group10.Group10@972094749;class negotiator.group12.Group12@2088343714;0.85054;0.76716;0.86935
1;1.868;134;Yes;No;3;0.68051;0.95187;0.09820;0.09820;2.39541;class negotiator.group10.Group10@1682019180;class negotiator.group11.Group11@221629152;class negotiator.group12.Group12@1184513766;0.76304;0.95187;0.68051
2;0.160;26;Yes;No;3;0.61509;0.87113;0.16352;0.44609;2.26496;class negotiator.group10.Group10@236785235;class negotiator.group12.Group12@362246754;class negotiator.group11.Group11@165055233;0.77874;0.87113;0.61509
