sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;3.846;182;Yes;No;3;0.59503;0.83170;0.06727;0.20440;2.22861;class negotiator.group10.Group10@153364597;class negotiator.group11.Group11@618405379;class negotiator.group12.Group12@1865837020;0.80188;0.83170;0.59503
2;0.200;30;Yes;No;3;0.69120;0.85390;0.02044;0.48942;2.35117;class negotiator.group10.Group10@1069213774;class negotiator.group12.Group12@132741522;class negotiator.group11.Group11@1898734668;0.80607;0.85390;0.69120
3;2.290;150;Yes;No;3;0.55645;0.90325;0.00000;0.62434;2.30111;class negotiator.group12.Group12@1424173385;class negotiator.group10.Group10@229352233;class negotiator.group11.Group11@2137317313;0.84141;0.90325;0.55645
4;0.226;28;Yes;No;3;0.71771;0.84051;0.00000;0.22976;2.38835;class negotiator.group12.Group12@1118551427;class negotiator.group11.Group11@421987751;class negotiator.group10.Group10@1357128663;0.84051;0.83013;0.71771
5;3.689;190;Yes;No;3;0.54505;0.81396;0.03733;0.31168;2.09663;class negotiator.group11.Group11@1035657177;class negotiator.group12.Group12@935214904;class negotiator.group10.Group10@724079135;0.73762;0.54505;0.81396
6;0.205;33;Yes;No;3;0.64033;0.86252;0.00000;0.50568;2.34675;class negotiator.group11.Group11@858132050;class negotiator.group10.Group10@125191098;class negotiator.group12.Group12@1700293673;0.64033;0.84390;0.86252
1;4.123;187;Yes;No;3;0.67326;0.87023;0.07626;0.13176;2.25151;class negotiator.group10.Group10@1321991578;class negotiator.group11.Group11@846639584;class negotiator.group12.Group12@244843266;0.70802;0.87023;0.67326
2;0.186;30;Yes;No;3;0.65873;0.83551;0.05210;0.50199;2.30135;class negotiator.group10.Group10@1321161616;class negotiator.group12.Group12@1929853779;class negotiator.group11.Group11@1606943012;0.80712;0.83551;0.65873
3;2.774;164;Yes;No;3;0.57419;0.88314;0.00000;0.61536;2.31985;class negotiator.group12.Group12@1045601442;class negotiator.group10.Group10@564752293;class negotiator.group11.Group11@2061552358;0.88314;0.86252;0.57419
4;0.376;60;Yes;No;3;0.78509;0.82284;0.00000;0.26569;2.41338;class negotiator.group12.Group12@568354878;class negotiator.group11.Group11@333172690;class negotiator.group10.Group10@1143533101;0.82284;0.80546;0.78509
5;3.465;192;Yes;No;3;0.63532;0.90303;0.00000;0.41291;2.27010;class negotiator.group11.Group11@1350650133;class negotiator.group12.Group12@1474636541;class negotiator.group10.Group10@107574560;0.63532;0.73175;0.90303
6;0.158;27;Yes;No;3;0.73943;0.84349;0.00000;0.40296;2.33906;class negotiator.group11.Group11@527311109;class negotiator.group10.Group10@2000281441;class negotiator.group12.Group12@2021168749;0.75614;0.73943;0.84349
1;3.811;182;Yes;No;3;0.65343;0.86472;0.07168;0.13964;2.25333;class negotiator.group10.Group10@16149756;class negotiator.group11.Group11@846009570;class negotiator.group12.Group12@393616203;0.73519;0.86472;0.65343
2;0.042;11;Yes;No;3;0.64976;0.89319;0.04468;0.51431;2.30104;class negotiator.group10.Group10@1294796146;class negotiator.group12.Group12@1187030771;class negotiator.group11.Group11@303087567;0.75809;0.89319;0.64976
3;2.579;158;Yes;No;3;0.62383;0.87857;0.02044;0.55606;2.32614;class negotiator.group12.Group12@768289441;class negotiator.group10.Group10@1968949123;class negotiator.group11.Group11@1552393638;0.82374;0.87857;0.62383
4;0.440;66;Yes;No;3;0.72568;0.84700;0.04633;0.17557;2.31725;class negotiator.group12.Group12@670192838;class negotiator.group11.Group11@379299751;class negotiator.group10.Group10@1159450761;0.74456;0.84700;0.72568
5;3.386;192;Yes;No;3;0.59579;0.94160;0.00000;0.46660;2.19760;class negotiator.group11.Group11@1339596376;class negotiator.group12.Group12@377736284;class negotiator.group10.Group10@652064656;0.59579;0.66021;0.94160
6;0.410;57;Yes;No;3;0.69973;0.82784;0.04515;0.42679;2.34046;class negotiator.group11.Group11@1156464092;class negotiator.group10.Group10@1964988894;class negotiator.group12.Group12@1564817892;0.69973;0.82784;0.81289
