sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,432;34;Yes;No;3;0,64172;0,80250;0,07479;0,35025;2,12999;class negotiator.group4.Group4@1259166541;class negotiator.group11.Group11@1170914396;class negotiator.group12.Group12@1106587709;0,80250;0,68577;0,64172
2;0,311;27;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group4.Group4@505570033;class negotiator.group12.Group12@1360154863;class negotiator.group11.Group11@2004518953;0,86583;0,72181;0,62489
3;0,459;38;Yes;No;3;0,58466;0,75636;0,12287;0,59077;2,09602;class negotiator.group12.Group12@743765890;class negotiator.group4.Group4@367765951;class negotiator.group11.Group11@2017625920;0,75500;0,75636;0,58466
4;0,424;31;Yes;No;3;0,60862;0,85031;0,00000;0,48960;2,24560;class negotiator.group12.Group12@699915347;class negotiator.group11.Group11@1026853629;class negotiator.group4.Group4@1665553435;0,78667;0,60862;0,85031
5;0,315;29;Yes;No;3;0,67750;0,86288;0,00000;0,68201;2,37616;class negotiator.group11.Group11@1860643443;class negotiator.group12.Group12@2049800706;class negotiator.group4.Group4@1855026710;0,67750;0,83578;0,86288
6;0,284;22;Yes;No;3;0,62667;0,89988;0,00000;0,72462;2,27219;class negotiator.group11.Group11@1599042763;class negotiator.group4.Group4@2127620044;class negotiator.group12.Group12@2095064178;0,62667;0,89988;0,74565
1;0,489;39;Yes;No;3;0,53732;0,70583;0,19358;0,46569;1,85210;class negotiator.group4.Group4@1985875669;class negotiator.group11.Group11@1981744270;class negotiator.group12.Group12@1798322147;0,70583;0,53732;0,60894
2;0,321;27;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group4.Group4@401609367;class negotiator.group12.Group12@1178496534;class negotiator.group11.Group11@934746591;0,86583;0,72181;0,62489
3;0,525;38;Yes;No;3;0,58466;0,75636;0,12287;0,59077;2,09602;class negotiator.group12.Group12@1023638345;class negotiator.group4.Group4@1591388398;class negotiator.group11.Group11@1419206738;0,75500;0,75636;0,58466
4;0,325;24;Yes;No;3;0,61790;0,91791;0,00000;0,50747;2,22748;class negotiator.group12.Group12@1509042339;class negotiator.group11.Group11@1232284259;class negotiator.group4.Group4@925514779;0,69167;0,61790;0,91791
5;0,303;29;Yes;No;3;0,67750;0,86288;0,00000;0,68201;2,37616;class negotiator.group11.Group11@265059882;class negotiator.group12.Group12@324742864;class negotiator.group4.Group4@1677685663;0,67750;0,83578;0,86288
