sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;4,119;32;Yes;No;3;0,61583;0,77593;0,16029;0,23408;2,03010;class negotiator.group6.Group6@1825642810;class negotiator.group11.Group11@1645669072;class negotiator.group12.Group12@1713992266;0,61583;0,77593;0,63834
2;1,634;22;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group6.Group6@590078187;class negotiator.group12.Group12@1205282173;class negotiator.group11.Group11@314705725;0,86583;0,72181;0,62489
3;3,103;36;Yes;No;3;0,47562;0,78833;0,12632;0,48518;1,88576;class negotiator.group12.Group12@1070898189;class negotiator.group6.Group6@1124343716;class negotiator.group11.Group11@1023813236;0,78833;0,47562;0,62181
4;2,710;29;Yes;No;3;0,64750;0,72988;0,16315;0,36621;2,04096;class negotiator.group12.Group12@1073685766;class negotiator.group11.Group11@617673216;class negotiator.group6.Group6@1196040193;0,64750;0,66358;0,72988
5;1,657;24;Yes;No;3;0,74190;0,81982;0,00000;0,54085;2,35005;class negotiator.group11.Group11@1274252058;class negotiator.group12.Group12@224542839;class negotiator.group6.Group6@771879721;0,78833;0,74190;0,81982
6;2,908;26;Yes;No;3;0,56167;0,76789;0,15037;0,64815;2,00486;class negotiator.group11.Group11@954045632;class negotiator.group6.Group6@1872851866;class negotiator.group12.Group12@1893722081;0,56167;0,76789;0,67530
1;2,748;36;Yes;No;3;0,56113;0,64250;0,24463;0,43916;1,78617;class negotiator.group6.Group6@1365690984;class negotiator.group11.Group11@88682256;class negotiator.group12.Group12@1628483968;0,64250;0,56113;0,58254
2;1,147;22;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group6.Group6@1853862572;class negotiator.group12.Group12@153948289;class negotiator.group11.Group11@1162911515;0,86583;0,72181;0,62489
3;1,461;36;Yes;No;3;0,47562;0,78833;0,12632;0,48518;1,88576;class negotiator.group12.Group12@556313216;class negotiator.group6.Group6@852596443;class negotiator.group11.Group11@1402544408;0,78833;0,47562;0,62181
4;1,750;29;Yes;No;3;0,64750;0,72988;0,16315;0,36621;2,04096;class negotiator.group12.Group12@309384247;class negotiator.group11.Group11@1986531411;class negotiator.group6.Group6@1219569419;0,64750;0,66358;0,72988
5;0,949;23;Yes;No;3;0,74083;0,83763;0,00000;0,58568;2,34217;class negotiator.group11.Group11@1379557092;class negotiator.group12.Group12@1191176696;class negotiator.group6.Group6@1889764348;0,74083;0,76370;0,83763
6;1,696;26;Yes;No;3;0,56167;0,76789;0,15037;0,64815;2,00486;class negotiator.group11.Group11@837512092;class negotiator.group6.Group6@833019451;class negotiator.group12.Group12@145707486;0,56167;0,76789;0,67530
1;1,678;32;Yes;No;3;0,61583;0,77593;0,16029;0,23408;2,03010;class negotiator.group6.Group6@1694469972;class negotiator.group11.Group11@237154268;class negotiator.group12.Group12@166915877;0,61583;0,77593;0,63834
2;0,946;22;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group6.Group6@2074177124;class negotiator.group12.Group12@1664928619;class negotiator.group11.Group11@2029769887;0,86583;0,72181;0,62489
3;2,023;36;Yes;No;3;0,47562;0,78833;0,12632;0,48518;1,88576;class negotiator.group12.Group12@1726908258;class negotiator.group6.Group6@374085525;class negotiator.group11.Group11@330228132;0,78833;0,47562;0,62181
4;1,665;29;Yes;No;3;0,64750;0,72988;0,16315;0,36621;2,04096;class negotiator.group12.Group12@903315554;class negotiator.group11.Group11@655414317;class negotiator.group6.Group6@1368821733;0,64750;0,66358;0,72988
5;0,972;23;Yes;No;3;0,74083;0,83763;0,00000;0,58568;2,34217;class negotiator.group11.Group11@902952882;class negotiator.group12.Group12@1007465978;class negotiator.group6.Group6@496812010;0,74083;0,76370;0,83763
6;1,450;26;Yes;No;3;0,56167;0,76789;0,15037;0,64815;2,00486;class negotiator.group11.Group11@2014376475;class negotiator.group6.Group6@1120335564;class negotiator.group12.Group12@456927243;0,56167;0,76789;0,67530
1;2,513;36;Yes;No;3;0,56113;0,64250;0,24463;0,43916;1,78617;class negotiator.group6.Group6@1671935849;class negotiator.group11.Group11@483922220;class negotiator.group12.Group12@1767761133;0,64250;0,56113;0,58254
2;1,249;22;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group6.Group6@324789693;class negotiator.group12.Group12@1293485120;class negotiator.group11.Group11@286535102;0,86583;0,72181;0,62489
3;2,189;36;Yes;No;3;0,47562;0,78833;0,12632;0,48518;1,88576;class negotiator.group12.Group12@401136125;class negotiator.group6.Group6@1532145840;class negotiator.group11.Group11@1592558750;0,78833;0,47562;0,62181
4;1,946;29;Yes;No;3;0,64750;0,72988;0,16315;0,36621;2,04096;class negotiator.group12.Group12@1847933728;class negotiator.group11.Group11@1070800936;class negotiator.group6.Group6@1909117010;0,64750;0,66358;0,72988
5;1,423;23;Yes;No;3;0,74083;0,83763;0,00000;0,58568;2,34217;class negotiator.group11.Group11@1270375041;class negotiator.group12.Group12@201571565;class negotiator.group6.Group6@720838437;0,74083;0,76370;0,83763
6;1,837;26;Yes;No;3;0,56167;0,76789;0,15037;0,64815;2,00486;class negotiator.group11.Group11@228065897;class negotiator.group6.Group6@87872817;class negotiator.group12.Group12@340391343;0,56167;0,76789;0,67530
1;2,386;36;Yes;No;3;0,56113;0,64250;0,24463;0,43916;1,78617;class negotiator.group6.Group6@106286644;class negotiator.group11.Group11@1267929053;class negotiator.group12.Group12@677760707;0,64250;0,56113;0,58254
2;1,131;22;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group6.Group6@1943708397;class negotiator.group12.Group12@1532421836;class negotiator.group11.Group11@141096860;0,86583;0,72181;0,62489
3;2,363;36;Yes;No;3;0,47562;0,78833;0,12632;0,48518;1,88576;class negotiator.group12.Group12@243086212;class negotiator.group6.Group6@672544108;class negotiator.group11.Group11@1142605348;0,78833;0,47562;0,62181
4;2,154;29;Yes;No;3;0,64750;0,72988;0,16315;0,36621;2,04096;class negotiator.group12.Group12@193010988;class negotiator.group11.Group11@1820851915;class negotiator.group6.Group6@1965235042;0,64750;0,66358;0,72988
5;1,366;23;Yes;No;3;0,74083;0,83763;0,00000;0,58568;2,34217;class negotiator.group11.Group11@1729812484;class negotiator.group12.Group12@1693565366;class negotiator.group6.Group6@936577605;0,74083;0,76370;0,83763
6;1,976;26;Yes;No;3;0,56167;0,76789;0,15037;0,64815;2,00486;class negotiator.group11.Group11@1514598358;class negotiator.group6.Group6@1798166114;class negotiator.group12.Group12@29054656;0,56167;0,76789;0,67530
1;4,049;32;Yes;No;3;0,61583;0,77593;0,16029;0,23408;2,03010;class negotiator.group6.Group6@773191056;class negotiator.group11.Group11@1136695259;class negotiator.group12.Group12@1180423943;0,61583;0,77593;0,63834
2;2,267;22;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group6.Group6@495817818;class negotiator.group12.Group12@481647374;class negotiator.group11.Group11@1527544076;0,86583;0,72181;0,62489
3;3,431;36;Yes;No;3;0,47562;0,78833;0,12632;0,48518;1,88576;class negotiator.group12.Group12@1140293253;class negotiator.group6.Group6@849944037;class negotiator.group11.Group11@82992533;0,78833;0,47562;0,62181
4;3,178;29;Yes;No;3;0,64750;0,72988;0,16315;0,36621;2,04096;class negotiator.group12.Group12@1007583262;class negotiator.group11.Group11@1156960844;class negotiator.group6.Group6@1053407490;0,64750;0,66358;0,72988
5;1,206;23;Yes;No;3;0,74083;0,83763;0,00000;0,58568;2,34217;class negotiator.group11.Group11@675366331;class negotiator.group12.Group12@1611087581;class negotiator.group6.Group6@168486691;0,74083;0,76370;0,83763
6;2,148;26;Yes;No;3;0,56167;0,76789;0,15037;0,64815;2,00486;class negotiator.group11.Group11@2046316233;class negotiator.group6.Group6@1538695376;class negotiator.group12.Group12@35560621;0,56167;0,76789;0,67530
1;2,715;36;Yes;No;3;0,56113;0,64250;0,24463;0,43916;1,78617;class negotiator.group6.Group6@1601191986;class negotiator.group11.Group11@1690686227;class negotiator.group12.Group12@169566075;0,64250;0,56113;0,58254
2;1,433;22;Yes;No;3;0,62489;0,86583;0,00000;0,60629;2,21253;class negotiator.group6.Group6@2090221921;class negotiator.group12.Group12@565903121;class negotiator.group11.Group11@1798176126;0,86583;0,72181;0,62489
