sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,392;27;Yes;No;3;0,64394;0,80250;0,00000;0,29124;2,22330;class negotiator.group5.Group5@1833008558;class negotiator.group8.Group8@1669766774;class negotiator.group12.Group12@1740183262;0,80250;0,64394;0,77686
2;0,324;25;Yes;No;3;0,67525;0,86083;0,03941;0,26648;2,22075;class negotiator.group5.Group5@582718541;class negotiator.group12.Group12@1156657593;class negotiator.group8.Group8@332624511;0,86083;0,67525;0,68467
3;0,243;22;Yes;No;3;0,72926;0,91209;0,00000;0,02371;2,41385;class negotiator.group12.Group12@1014204733;class negotiator.group5.Group5@1117022978;class negotiator.group8.Group8@262534672;0,77250;0,91209;0,72926
4;0,362;28;Yes;No;3;0,75837;0,80821;0,00000;0,19343;2,36742;class negotiator.group12.Group12@132984081;class negotiator.group8.Group8@662136496;class negotiator.group5.Group5@1188746535;0,80083;0,75837;0,80821
5;0,312;23;Yes;No;3;0,75333;0,82603;0,00000;0,18646;2,35954;class negotiator.group8.Group8@1718599322;class negotiator.group12.Group12@134513379;class negotiator.group5.Group5@349841333;0,75333;0,78018;0,82603
6;0,300;27;Yes;No;3;0,63000;0,82487;0,04378;0,21193;2,27321;class negotiator.group8.Group8@70888420;class negotiator.group5.Group5@523853463;class negotiator.group12.Group12@856081417;0,63000;0,82487;0,81834
1;0,408;28;Yes;No;3;0,62500;0,80393;0,12724;0,21127;2,08740;class negotiator.group5.Group5@1990507091;class negotiator.group8.Group8@1057704424;class negotiator.group12.Group12@1788044664;0,62500;0,80393;0,65847
2;0,436;29;Yes;No;3;0,64921;0,82573;0,03941;0,30157;2,22493;class negotiator.group5.Group5@1865466543;class negotiator.group12.Group12@1016433464;class negotiator.group8.Group8@1505018187;0,75000;0,64921;0,82573
3;0,325;26;Yes;No;3;0,71766;0,92857;0,00000;0,00000;2,43122;class negotiator.group12.Group12@687724448;class negotiator.group5.Group5@1102142890;class negotiator.group8.Group8@1374536431;0,78500;0,92857;0,71766
4;0,714;29;Yes;No;3;0,60862;0,85031;0,00000;0,34636;2,24560;class negotiator.group12.Group12@783085312;class negotiator.group8.Group8@1755999650;class negotiator.group5.Group5@599597328;0,78667;0,60862;0,85031
