sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,366;28;Yes;No;3;0,77381;0,93339;0,05480;0,37762;2,48465;class negotiator.group6.Group6@1876024704;class negotiator.group11.Group11@1628847626;class negotiator.group12.Group12@1697232624;0,77381;0,77745;0,93339
2;0,064;12;Yes;No;3;0,80594;0,96428;0,00000;0,15264;2,66691;class negotiator.group6.Group6@539702321;class negotiator.group12.Group12@1098371177;class negotiator.group11.Group11@289493027;0,96428;0,80594;0,89668
3;0,125;17;Yes;No;3;0,80952;0,98195;0,00000;0,10766;2,62567;class negotiator.group12.Group12@972548813;class negotiator.group6.Group6@1074056062;class negotiator.group11.Group11@1057996687;0,80952;0,83419;0,98195
4;0,282;20;Yes;No;3;0,72619;0,82681;0,11119;0,28566;2,34603;class negotiator.group12.Group12@609497093;class negotiator.group11.Group11@586352576;class negotiator.group6.Group6@1145731035;0,72619;0,79302;0,82681
5;0,249;18;Yes;No;3;0,74631;1,00000;0,00000;0,43778;2,61536;class negotiator.group11.Group11@117132058;class negotiator.group12.Group12@53118936;class negotiator.group6.Group6@970804602;0,86905;0,74631;1,00000
6;0,105;15;Yes;No;3;0,61905;0,98459;0,00000;0,53509;2,41531;class negotiator.group11.Group11@775819573;class negotiator.group6.Group6@1916873843;class negotiator.group12.Group12@620913060;0,61905;0,98459;0,81168
1;0,362;27;Yes;No;3;0,77381;0,93339;0,05480;0,37762;2,48465;class negotiator.group6.Group6@1986485987;class negotiator.group11.Group11@672030371;class negotiator.group12.Group12@1406655845;0,77381;0,77745;0,93339
2;0,085;12;Yes;No;3;0,80594;0,96428;0,00000;0,15264;2,66691;class negotiator.group6.Group6@1701747194;class negotiator.group12.Group12@699552754;class negotiator.group11.Group11@1939077921;0,96428;0,80594;0,89668
3;0,113;17;Yes;No;3;0,80952;0,98195;0,00000;0,10766;2,62567;class negotiator.group12.Group12@507657411;class negotiator.group6.Group6@259180472;class negotiator.group11.Group11@878979175;0,80952;0,83419;0,98195
4;0,256;20;Yes;No;3;0,72619;0,82681;0,11119;0,28566;2,34603;class negotiator.group12.Group12@1489147705;class negotiator.group11.Group11@1474890950;class negotiator.group6.Group6@1312771716;0,72619;0,79302;0,82681
5;0,062;12;Yes;No;3;0,80594;0,96428;0,00000;0,33494;2,66691;class negotiator.group11.Group11@1527603252;class negotiator.group12.Group12@398090035;class negotiator.group6.Group6@137031230;0,96428;0,80594;0,89668
6;0,123;15;Yes;No;3;0,61905;0,98459;0,00000;0,53509;2,41531;class negotiator.group11.Group11@1012255441;class negotiator.group6.Group6@216596911;class negotiator.group12.Group12@1232049350;0,61905;0,98459;0,81168
1;0,307;28;Yes;No;3;0,77381;0,93339;0,05480;0,37762;2,48465;class negotiator.group6.Group6@376166603;class negotiator.group11.Group11@83532693;class negotiator.group12.Group12@1088034524;0,77381;0,77745;0,93339
2;0,051;12;Yes;No;3;0,80594;0,96428;0,00000;0,15264;2,66691;class negotiator.group6.Group6@1965454245;class negotiator.group12.Group12@1036210250;class negotiator.group11.Group11@1840595540;0,96428;0,80594;0,89668
3;0,125;17;Yes;No;3;0,80952;0,98195;0,00000;0,10766;2,62567;class negotiator.group12.Group12@2101990856;class negotiator.group6.Group6@1001663135;class negotiator.group11.Group11@483556515;0,80952;0,83419;0,98195
4;0,223;20;Yes;No;3;0,72619;0,82681;0,11119;0,28566;2,34603;class negotiator.group12.Group12@1538402959;class negotiator.group11.Group11@1759925156;class negotiator.group6.Group6@1914469621;0,72619;0,79302;0,82681
5;0,186;18;Yes;No;3;0,74631;1,00000;0,00000;0,43778;2,61536;class negotiator.group11.Group11@2099523953;class negotiator.group12.Group12@923310600;class negotiator.group6.Group6@1839830078;0,86905;0,74631;1,00000
