sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,409;30;Yes;No;3;0,58872;0,91832;0,00000;0,27479;2,42537;class negotiator.group5.Group5@1918598689;class negotiator.group8.Group8@2090634778;class negotiator.group12.Group12@2023953745;0,91832;0,58872;0,91832
2;0,391;27;Yes;No;3;0,78629;0,81622;0,02679;0,04674;2,41874;class negotiator.group5.Group5@1033995297;class negotiator.group12.Group12@346181570;class negotiator.group8.Group8@207027986;0,81622;0,78629;0,81622
3;0,185;20;Yes;No;3;0,75048;0,91246;0,00000;0,13486;2,41342;class negotiator.group12.Group12@1824483924;class negotiator.group5.Group5@1569618798;class negotiator.group8.Group8@1532293954;0,75048;0,91246;0,75048
4;0,244;28;Yes;No;3;0,71041;0,80003;0,07879;0,12600;2,31046;class negotiator.group12.Group12@1614887253;class negotiator.group8.Group8@2008744643;class negotiator.group5.Group5@1505772113;0,80003;0,71041;0,80003
5;0,302;24;Yes;No;3;0,71931;0,85538;0,00000;0,11879;2,43008;class negotiator.group8.Group8@636646600;class negotiator.group12.Group12@1284532914;class negotiator.group5.Group5@1662174457;0,85538;0,71931;0,85538
6;0,275;19;Yes;No;3;0,75048;0,91246;0,00000;0,13486;2,41342;class negotiator.group8.Group8@941342720;class negotiator.group5.Group5@251242495;class negotiator.group12.Group12@1098090856;0,75048;0,91246;0,75048
1;0,312;27;Yes;No;3;0,78701;0,86941;0,00594;0,06773;2,44344;class negotiator.group5.Group5@875800755;class negotiator.group8.Group8@1389258229;class negotiator.group12.Group12@290190860;0,78701;0,86941;0,78701
2;0,304;25;Yes;No;3;0,70818;0,83216;0,03468;0,12287;2,37249;class negotiator.group5.Group5@1278084484;class negotiator.group12.Group12@1701923458;class negotiator.group8.Group8@1152477716;0,83216;0,70818;0,83216
3;0,203;19;Yes;No;3;0,78982;0,87383;0,00000;0,06726;2,45347;class negotiator.group12.Group12@168038168;class negotiator.group5.Group5@909781497;class negotiator.group8.Group8@1508921574;0,78982;0,87383;0,78982
4;0,284;28;Yes;No;3;0,78629;0,81622;0,02679;0,04674;2,41874;class negotiator.group12.Group12@383672326;class negotiator.group8.Group8@1015599370;class negotiator.group5.Group5@1528447619;0,81622;0,78629;0,81622
5;0,395;27;Yes;No;3;0,66955;0,87149;0,02965;0,17341;2,41254;class negotiator.group8.Group8@3559014;class negotiator.group12.Group12@1695404086;class negotiator.group5.Group5@527916316;0,87149;0,66955;0,87149
6;0,245;19;Yes;No;3;0,75048;0,91246;0,00000;0,13486;2,41342;class negotiator.group8.Group8@376441387;class negotiator.group5.Group5@604451837;class negotiator.group12.Group12@796973867;0,75048;0,91246;0,75048
1;0,344;28;Yes;No;3;0,63177;0,88179;0,02679;0,21389;2,39535;class negotiator.group5.Group5@180026490;class negotiator.group8.Group8@470654548;class negotiator.group12.Group12@25747187;0,88179;0,63177;0,88179
2;0,337;27;Yes;No;3;0,66955;0,82045;0,07012;0,16145;2,31044;class negotiator.group5.Group5@687342698;class negotiator.group12.Group12@1979479075;class negotiator.group8.Group8@91470838;0,82045;0,66955;0,82045
3;0,160;17;Yes;No;3;0,78982;0,87383;0,00000;0,06726;2,45347;class negotiator.group12.Group12@1112244973;class negotiator.group5.Group5@712508826;class negotiator.group8.Group8@1018372506;0,78982;0,87383;0,78982
4;0,300;25;Yes;No;3;0,74324;0,85276;0,00000;0,09517;2,44875;class negotiator.group12.Group12@612860401;class negotiator.group8.Group8@985998182;class negotiator.group5.Group5@1358673265;0,85276;0,74324;0,85276
5;0,392;28;Yes;No;3;0,82635;0,83078;0,00000;0,00000;2,48349;class negotiator.group8.Group8@1977737477;class negotiator.group12.Group12@1844538945;class negotiator.group5.Group5@2126298762;0,82635;0,83078;0,82635
6;0,237;19;Yes;No;3;0,75048;0,91246;0,00000;0,13486;2,41342;class negotiator.group8.Group8@1944181777;class negotiator.group5.Group5@158528161;class negotiator.group12.Group12@1872172712;0,75048;0,91246;0,75048
1;0,377;27;Yes;No;3;0,75999;0,81342;0,04093;0,07312;2,38682;class negotiator.group5.Group5@1950661950;class negotiator.group8.Group8@154728179;class negotiator.group12.Group12@390199951;0,81342;0,75999;0,81342
2;0,387;31;Yes;No;3;0,63177;0,88179;0,02679;0,21389;2,39535;class negotiator.group5.Group5@1085574297;class negotiator.group12.Group12@298349820;class negotiator.group8.Group8@1594464088;0,88179;0,63177;0,88179
3;0,246;27;Yes;No;3;0,77688;0,82492;0,05222;0,07021;2,37869;class negotiator.group12.Group12@1199868852;class negotiator.group5.Group5@590354329;class negotiator.group8.Group8@1896736919;0,77688;0,82492;0,77688
4;0,229;24;Yes;No;3;0,66955;0,82045;0,07012;0,16145;2,31044;class negotiator.group12.Group12@1655505593;class negotiator.group8.Group8@18349171;class negotiator.group5.Group5@574140183;0,82045;0,66955;0,82045
5;0,362;28;Yes;No;3;0,67554;0,86418;0,03923;0,16420;2,40391;class negotiator.group8.Group8@1013949079;class negotiator.group12.Group12@920504169;class negotiator.group5.Group5@144130469;0,86418;0,67554;0,86418
6;0,195;16;Yes;No;3;0,78701;0,86941;0,00594;0,06773;2,44344;class negotiator.group8.Group8@1873811383;class negotiator.group5.Group5@772438988;class negotiator.group12.Group12@1991509995;0,78701;0,86941;0,78701
1;0,293;24;Yes;No;3;0,78629;0,81622;0,02679;0,04674;2,41874;class negotiator.group5.Group5@1151134449;class negotiator.group8.Group8@729694330;class negotiator.group12.Group12@1448581826;0,81622;0,78629;0,81622
2;0,307;25;Yes;No;3;0,67554;0,86418;0,03923;0,16420;2,40391;class negotiator.group5.Group5@9061564;class negotiator.group12.Group12@602074430;class negotiator.group8.Group8@2059801768;0,86418;0,67554;0,86418
3;0,186;20;Yes;No;3;0,78701;0,86941;0,00594;0,06773;2,44344;class negotiator.group12.Group12@279773368;class negotiator.group5.Group5@1112541621;class negotiator.group8.Group8@1987024860;0,78701;0,86941;0,78701
4;0,233;27;Yes;No;3;0,71931;0,85538;0,00000;0,11879;2,43008;class negotiator.group12.Group12@1019657965;class negotiator.group8.Group8@1142345997;class negotiator.group5.Group5@113862043;0,85538;0,71931;0,85538
5;0,358;28;Yes;No;3;0,82635;0,83078;0,00000;0,00000;2,48349;class negotiator.group8.Group8@210949097;class negotiator.group12.Group12@95040832;class negotiator.group5.Group5@2009469505;0,82635;0,83078;0,82635
6;0,239;19;Yes;No;3;0,75048;0,91246;0,00000;0,13486;2,41342;class negotiator.group8.Group8@988697759;class negotiator.group5.Group5@544851376;class negotiator.group12.Group12@1949164746;0,75048;0,91246;0,75048
1;0,335;27;Yes;No;3;0,75999;0,81342;0,04093;0,07312;2,38682;class negotiator.group5.Group5@868135956;class negotiator.group8.Group8@2075939920;class negotiator.group12.Group12@361122514;0,81342;0,75999;0,81342
2;0,279;23;Yes;No;3;0,74324;0,85276;0,00000;0,09517;2,44875;class negotiator.group5.Group5@236386076;class negotiator.group12.Group12@1221520606;class negotiator.group8.Group8@1363750723;0,85276;0,74324;0,85276
3;0,195;20;Yes;No;3;0,75048;0,91246;0,00000;0,13486;2,41342;class negotiator.group12.Group12@1992179554;class negotiator.group5.Group5@1328126142;class negotiator.group8.Group8@1891513753;0,75048;0,91246;0,75048
4;0,212;24;Yes;No;3;0,70019;0,82992;0,04077;0,13069;2,36003;class negotiator.group12.Group12@1746219002;class negotiator.group8.Group8@1867991221;class negotiator.group5.Group5@1815658889;0,82992;0,70019;0,82992
5;0,335;28;Yes;No;3;0,71931;0,85538;0,00000;0,11879;2,43008;class negotiator.group8.Group8@1831547754;class negotiator.group12.Group12@746634186;class negotiator.group5.Group5@2034715663;0,85538;0,71931;0,85538
6;0,201;18;Yes;No;3;0,78701;0,86941;0,00594;0,06773;2,44344;class negotiator.group8.Group8@1398402599;class negotiator.group5.Group5@1734158149;class negotiator.group12.Group12@1311415951;0,78701;0,86941;0,78701
