sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,213;43;Yes;No;3;0,53714;0,95659;0,00000;0,42793;2,03086;class negotiator.group4.Group4@1831340376;class negotiator.group7.Group7@1676667533;class negotiator.group12.Group12@1741709864;0,53714;0,95659;0,53714
2;0,206;46;Yes;No;3;0,51265;0,87226;0,09167;0,32469;2,25717;class negotiator.group4.Group4@468937306;class negotiator.group12.Group12@1527612854;class negotiator.group7.Group7@83773636;0,87226;0,51265;0,87226
3;0,032;46;Yes;No;3;0,49590;0,86055;0,10988;0,33835;2,21701;class negotiator.group12.Group12@1962107103;class negotiator.group4.Group4@1149109531;class negotiator.group7.Group7@1645661073;0,86055;0,49590;0,86055
4;0,059;45;Yes;No;3;0,54594;0,91282;0,04337;0,40496;2,00470;class negotiator.group12.Group12@1587132544;class negotiator.group7.Group7@1483647614;class negotiator.group4.Group4@760489974;0,54594;0,91282;0,54594
5;0,215;46;Yes;No;3;0,51301;0,86313;0,10413;0,32200;2,23926;class negotiator.group7.Group7@752041700;class negotiator.group12.Group12@399091696;class negotiator.group4.Group4@1669500539;0,86313;0,51301;0,86313
6;0,196;46;Yes;No;3;0,47277;0,80110;0,19687;0,35979;2,07496;class negotiator.group7.Group7@1915562771;class negotiator.group4.Group4@1711283002;class negotiator.group12.Group12@203982178;0,80110;0,47277;0,80110
1;0,227;43;Yes;No;3;0,53714;0,95659;0,00000;0,42793;2,03086;class negotiator.group4.Group4@837701181;class negotiator.group7.Group7@981927446;class negotiator.group12.Group12@747974224;0,53714;0,95659;0,53714
2;0,216;45;Yes;No;3;0,51503;0,93706;0,00000;0,35244;2,38915;class negotiator.group4.Group4@870271379;class negotiator.group12.Group12@991093433;class negotiator.group7.Group7@301046914;0,93706;0,51503;0,93706
3;0,038;45;Yes;No;3;0,56684;0,91832;0,02188;0,29425;2,40348;class negotiator.group12.Group12@997313012;class negotiator.group4.Group4@1082206731;class negotiator.group7.Group7@1606205347;0,91832;0,56684;0,91832
4;0,043;47;Yes;No;3;0,49167;0,78737;0,17731;0,47530;1,77071;class negotiator.group12.Group12@830618566;class negotiator.group7.Group7@1442280096;class negotiator.group4.Group4@1041178389;0,49167;0,78737;0,49167
5;0,226;47;Yes;No;3;0,51319;0,69759;0,30378;0,36609;1,90837;class negotiator.group7.Group7@1960152755;class negotiator.group12.Group12@1700294393;class negotiator.group4.Group4@982231525;0,69759;0,51319;0,69759
6;0,165;47;Yes;No;3;0,51815;0,69826;0,29974;0,36132;1,91467;class negotiator.group7.Group7@2025492310;class negotiator.group4.Group4@150804946;class negotiator.group12.Group12@25623330;0,69826;0,51815;0,69826
1;0,205;43;Yes;No;3;0,53714;0,95659;0,00000;0,42793;2,03086;class negotiator.group4.Group4@366656171;class negotiator.group7.Group7@529995676;class negotiator.group12.Group12@471446978;0,53714;0,95659;0,53714
2;0,206;47;Yes;No;3;0,51140;0,76176;0,23083;0,33219;2,03491;class negotiator.group4.Group4@1337433393;class negotiator.group12.Group12@661560517;class negotiator.group7.Group7@1960743243;0,76176;0,51140;0,76176
3;0,032;45;Yes;No;3;0,47438;0,90247;0,06361;0,37230;2,27931;class negotiator.group12.Group12@1177261002;class negotiator.group4.Group4@1000740138;class negotiator.group7.Group7@908270162;0,90247;0,47438;0,90247
4;0,042;44;Yes;No;3;0,54967;0,95587;0,00000;0,41080;2,05521;class negotiator.group12.Group12@1496956207;class negotiator.group7.Group7@129837528;class negotiator.group4.Group4@1119830473;0,54967;0,95587;0,54967
5;0,218;47;Yes;No;3;0,54089;0,79456;0,17587;0,29336;2,13001;class negotiator.group7.Group7@332521132;class negotiator.group12.Group12@182389411;class negotiator.group4.Group4@1805594512;0,79456;0,54089;0,79456
6;0,162;45;Yes;No;3;0,52414;0,88635;0,06959;0,31816;2,29685;class negotiator.group7.Group7@1941637275;class negotiator.group4.Group4@1667471939;class negotiator.group12.Group12@334095054;0,88635;0,52414;0,88635
1;0,200;43;Yes;No;3;0,53714;0,95659;0,00000;0,42793;2,03086;class negotiator.group4.Group4@1409602479;class negotiator.group7.Group7@59393323;class negotiator.group12.Group12@203535860;0,53714;0,95659;0,53714
2;0,206;46;Yes;No;3;0,71931;0,85538;0,00000;0,11879;2,43008;class negotiator.group4.Group4@1714553489;class negotiator.group12.Group12@1599155698;class negotiator.group7.Group7@2007828126;0,85538;0,71931;0,85538
3;0,031;46;Yes;No;3;0,44424;0,87167;0,11646;0,39182;2,18758;class negotiator.group12.Group12@72072679;class negotiator.group4.Group4@665915292;class negotiator.group7.Group7@696978479;0,87167;0,44424;0,87167
4;0,043;45;Yes;No;3;0,75048;0,91246;0,00000;0,13486;2,41342;class negotiator.group12.Group12@1203427652;class negotiator.group7.Group7@1863270907;class negotiator.group4.Group4@1686759770;0,75048;0,91246;0,75048
5;0,215;46;Yes;No;3;0,56013;0,84685;0,10504;0,27220;2,25383;class negotiator.group7.Group7@1997771478;class negotiator.group12.Group12@301636517;class negotiator.group4.Group4@357944609;0,84685;0,56013;0,84685
6;0,177;44;Yes;No;3;0,63249;0,90072;0,00000;0,22445;2,43393;class negotiator.group7.Group7@195078242;class negotiator.group4.Group4@1687563622;class negotiator.group12.Group12@1038955157;0,90072;0,63249;0,90072
1;0,202;43;Yes;No;3;0,53714;0,95659;0,00000;0,42793;2,03086;class negotiator.group4.Group4@513052296;class negotiator.group7.Group7@1262801781;class negotiator.group12.Group12@670900940;0,53714;0,95659;0,53714
2;0,225;46;Yes;No;3;0,57830;0,85466;0,08473;0,25563;2,28762;class negotiator.group4.Group4@625601294;class negotiator.group12.Group12@2116825174;class negotiator.group7.Group7@1772501595;0,85466;0,57830;0,85466
3;0,042;47;Yes;No;3;0,66955;0,82045;0,07012;0,16145;2,31044;class negotiator.group12.Group12@385779314;class negotiator.group4.Group4@1626849400;class negotiator.group7.Group7@858050778;0,82045;0,66955;0,82045
4;0,056;46;Yes;No;3;0,75048;0,91246;0,00000;0,13486;2,41342;class negotiator.group12.Group12@521090322;class negotiator.group7.Group7@1450266730;class negotiator.group4.Group4@1171219200;0,75048;0,91246;0,75048
5;0,255;44;Yes;No;3;0,51707;0,93443;0,00424;0,34896;2,38594;class negotiator.group7.Group7@1433106532;class negotiator.group12.Group12@469869107;class negotiator.group4.Group4@1886288010;0,93443;0,51707;0,93443
6;0,221;45;Yes;No;3;0,46906;0,91093;0,05898;0,38098;2,29092;class negotiator.group7.Group7@247301536;class negotiator.group4.Group4@1105410925;class negotiator.group12.Group12@1688045143;0,91093;0,46906;0,91093
1;0,252;43;Yes;No;3;0,53714;0,95659;0,00000;0,42793;2,03086;class negotiator.group4.Group4@281373569;class negotiator.group7.Group7@732043681;class negotiator.group12.Group12@506027694;0,53714;0,95659;0,53714
2;0,253;45;Yes;No;3;0,56013;0,89790;0,04064;0,28895;2,35592;class negotiator.group4.Group4@1510563596;class negotiator.group12.Group12@323716919;class negotiator.group7.Group7@625424162;0,89790;0,56013;0,89790
3;0,034;45;Yes;No;3;0,47402;0,91160;0,05457;0,37658;2,29722;class negotiator.group12.Group12@460712545;class negotiator.group4.Group4@1445049503;class negotiator.group7.Group7@1564067968;0,91160;0,47402;0,91160
4;0,067;44;Yes;No;3;0,54967;0,95587;0,00000;0,41080;2,05521;class negotiator.group12.Group12@12178314;class negotiator.group7.Group7@19502486;class negotiator.group4.Group4@61295036;0,54967;0,95587;0,54967
5;0,229;47;Yes;No;3;0,50154;0,70881;0,30065;0,36882;1,91917;class negotiator.group7.Group7@1045242725;class negotiator.group12.Group12@2089358035;class negotiator.group4.Group4@612850448;0,70881;0,50154;0,70881
6;0,175;45;Yes;No;3;0,62650;0,90803;0,00000;0,23468;2,44256;class negotiator.group7.Group7@541204668;class negotiator.group4.Group4@1039043058;class negotiator.group12.Group12@859462262;0,90803;0,62650;0,90803
