sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,185;25;Yes;No;3;0,62667;0,89988;0,00000;0,16333;2,27219;class negotiator.group3.Group3@953502505;class negotiator.group4.Group4@907194947;class negotiator.group12.Group12@841818201;0,62667;0,89988;0,74565
2;0,151;37;Yes;No;3;0,56833;0,76702;0,17292;0,42301;1,90397;class negotiator.group3.Group3@97706094;class negotiator.group12.Group12@1016540507;class negotiator.group4.Group4@65438110;0,56833;0,56862;0,76702
3;0,174;29;Yes;No;3;0,61520;0,91144;0,03450;0,39445;2,17081;class negotiator.group12.Group12@250426815;class negotiator.group3.Group3@1327656168;class negotiator.group4.Group4@1686297096;0,64417;0,61520;0,91144
4;0,187;28;Yes;No;3;0,62363;0,95971;0,00000;0,12474;2,29251;class negotiator.group12.Group12@1707632906;class negotiator.group4.Group4@1764561156;class negotiator.group3.Group3@561137764;0,70917;0,95971;0,62363
5;0,202;42;Yes;No;3;0,60466;0,75018;0,15042;0,35984;1,98651;class negotiator.group4.Group4@216236281;class negotiator.group12.Group12@29340603;class negotiator.group3.Group3@661060912;0,63167;0,60466;0,75018
6;0,149;35;Yes;No;3;0,65877;0,87333;0,04831;0,28679;2,20904;class negotiator.group4.Group4@1326595320;class negotiator.group3.Group3@1084013507;class negotiator.group12.Group12@245228615;0,87333;0,65877;0,67694
1;0,224;32;Yes;No;3;0,62363;0,95971;0,00000;0,12474;2,29251;class negotiator.group3.Group3@801143144;class negotiator.group4.Group4@866598896;class negotiator.group12.Group12@3139557;0,70917;0,95971;0,62363
2;0,115;29;Yes;No;3;0,65618;0,92412;0,00000;0,36509;2,23697;class negotiator.group3.Group3@1973042513;class negotiator.group12.Group12@376882175;class negotiator.group4.Group4@464477249;0,65667;0,65618;0,92412
3;0,152;26;Yes;No;3;0,61790;0,91791;0,00000;0,38121;2,22748;class negotiator.group12.Group12@1103190507;class negotiator.group3.Group3@192825726;class negotiator.group4.Group4@1211258810;0,69167;0,61790;0,91791
4;0,127;23;Yes;No;3;0,62363;0,95971;0,00000;0,12474;2,29251;class negotiator.group12.Group12@1244584643;class negotiator.group4.Group4@1198848856;class negotiator.group3.Group3@1739126274;0,70917;0,95971;0,62363
5;0,175;42;Yes;No;3;0,60466;0,75018;0,15042;0,35984;1,98651;class negotiator.group4.Group4@1675706744;class negotiator.group12.Group12@103407785;class negotiator.group3.Group3@1451229758;0,63167;0,60466;0,75018
6;0,119;30;Yes;No;3;0,55024;0,89917;0,00000;0,40106;2,09858;class negotiator.group4.Group4@1872406165;class negotiator.group3.Group3@116188289;class negotiator.group12.Group12@1528904741;0,89917;0,55024;0,64917
1;0,201;34;Yes;No;3;0,59500;0,96396;0,05472;0,22500;2,16142;class negotiator.group3.Group3@1023470665;class negotiator.group4.Group4@1777426688;class negotiator.group12.Group12@1241523560;0,59500;0,96396;0,60245
2;0,120;31;Yes;No;3;0,63167;0,89984;0,01533;0,37122;2,18818;class negotiator.group3.Group3@1321684671;class negotiator.group12.Group12@1798067778;class negotiator.group4.Group4@440125663;0,65667;0,63167;0,89984
3;0,209;36;Yes;No;3;0,55736;0,91046;0,07809;0,44667;2,09615;class negotiator.group12.Group12@1447673176;class negotiator.group3.Group3@475550610;class negotiator.group4.Group4@2073229060;0,62833;0,55736;0,91046
4;0,150;27;Yes;No;3;0,61203;0,97619;0,00000;0,13205;2,30988;class negotiator.group12.Group12@354270690;class negotiator.group4.Group4@493425608;class negotiator.group3.Group3@544146816;0,72167;0,97619;0,61203
5;0,193;42;Yes;No;3;0,60466;0,75018;0,15042;0,35984;1,98651;class negotiator.group4.Group4@1476302143;class negotiator.group12.Group12@1926469946;class negotiator.group3.Group3@1941177937;0,63167;0,60466;0,75018
6;0,128;38;Yes;No;3;0,41290;0,79583;0,06965;0,51685;1,95974;class negotiator.group4.Group4@1082026519;class negotiator.group3.Group3@1855068088;class negotiator.group12.Group12@801562212;0,79583;0,41290;0,75101
1;0,186;25;Yes;No;3;0,72926;0,91209;0,00000;0,02371;2,41385;class negotiator.group3.Group3@538460073;class negotiator.group4.Group4@480759003;class negotiator.group12.Group12@1086131066;0,77250;0,91209;0,72926
2;0,128;36;Yes;No;3;0,59333;0,94096;0,00000;0,42629;2,15444;class negotiator.group3.Group3@1125935788;class negotiator.group12.Group12@2145735048;class negotiator.group4.Group4@1467232300;0,59333;0,62015;0,94096
3;0,156;27;Yes;No;3;0,61790;0,91791;0,00000;0,38121;2,22748;class negotiator.group12.Group12@642947110;class negotiator.group3.Group3@1336824479;class negotiator.group4.Group4@840735057;0,69167;0,61790;0,91791
4;0,141;28;Yes;No;3;0,64047;0,92367;0,06841;0,15922;2,20997;class negotiator.group12.Group12@526316258;class negotiator.group4.Group4@1398497397;class negotiator.group3.Group3@1066009744;0,64583;0,92367;0,64047
5;0,154;36;Yes;No;3;0,75837;0,80821;0,00000;0,19343;2,36742;class negotiator.group4.Group4@299581209;class negotiator.group12.Group12@1674408116;class negotiator.group3.Group3@905349090;0,80083;0,75837;0,80821
6;0,133;35;Yes;No;3;0,61092;0,81000;0,06965;0,26931;2,10350;class negotiator.group4.Group4@1586591316;class negotiator.group3.Group3@259820611;class negotiator.group12.Group12@1985380996;0,81000;0,68258;0,61092
1;0,164;24;Yes;No;3;0,62667;0,89988;0,00000;0,16333;2,27219;class negotiator.group3.Group3@1579983884;class negotiator.group4.Group4@1964571142;class negotiator.group12.Group12@1319554892;0,62667;0,89988;0,74565
2;0,146;38;Yes;No;3;0,59667;0,75640;0,14732;0,34431;1,99600;class negotiator.group3.Group3@1437110407;class negotiator.group12.Group12@1734242700;class negotiator.group4.Group4@563127552;0,59667;0,64294;0,75640
3;0,170;29;Yes;No;3;0,59834;0,92314;0,04337;0,41479;2,16232;class negotiator.group12.Group12@1252670726;class negotiator.group3.Group3@441668382;class negotiator.group4.Group4@2015044760;0,64083;0,59834;0,92314
4;0,132;26;Yes;No;3;0,62363;0,95971;0,00000;0,12474;2,29251;class negotiator.group12.Group12@2120350581;class negotiator.group4.Group4@1836321125;class negotiator.group3.Group3@254381191;0,70917;0,95971;0,62363
5;0,186;43;Yes;No;3;0,60466;0,75018;0,15042;0,35984;1,98651;class negotiator.group4.Group4@24014773;class negotiator.group12.Group12@45646438;class negotiator.group3.Group3@362412268;0,63167;0,60466;0,75018
6;0,126;37;Yes;No;3;0,48273;0,78000;0,12786;0,45019;1,91807;class negotiator.group4.Group4@848814912;class negotiator.group3.Group3@371800247;class negotiator.group12.Group12@1173306424;0,78000;0,48273;0,65534
1;0,196;29;Yes;No;3;0,61417;0,88340;0,00000;0,18109;2,25482;class negotiator.group3.Group3@1808880215;class negotiator.group4.Group4@2020343141;class negotiator.group12.Group12@403472486;0,61417;0,88340;0,75725
2;0,133;33;Yes;No;3;0,63167;0,89984;0,01533;0,37122;2,18818;class negotiator.group3.Group3@1593798836;class negotiator.group12.Group12@567660332;class negotiator.group4.Group4@110093555;0,65667;0,63167;0,89984
3;0,209;36;Yes;No;3;0,50880;0,76572;0,19847;0,47559;1,84118;class negotiator.group12.Group12@1269566946;class negotiator.group3.Group3@1872629484;class negotiator.group4.Group4@98768409;0,56667;0,50880;0,76572
4;0,192;38;Yes;No;3;0,55083;0,84736;0,06841;0,25419;2,17228;class negotiator.group12.Group12@70919514;class negotiator.group4.Group4@1064212552;class negotiator.group3.Group3@1743480422;0,55083;0,84736;0,77409
5;0,181;41;Yes;No;3;0,60466;0,75018;0,15042;0,35984;1,98651;class negotiator.group4.Group4@1918746841;class negotiator.group12.Group12@1250817580;class negotiator.group3.Group3@1441302280;0,63167;0,60466;0,75018
6;0,118;29;Yes;No;3;0,50369;0,89417;0,00000;0,43877;2,10681;class negotiator.group4.Group4@725375783;class negotiator.group3.Group3@943865479;class negotiator.group12.Group12@1914876148;0,89417;0,50369;0,70895
1;0,183;31;Yes;No;3;0,64047;0,92367;0,06841;0,15922;2,20997;class negotiator.group3.Group3@1997483481;class negotiator.group4.Group4@1156960627;class negotiator.group12.Group12@1170581625;0,64583;0,92367;0,64047
2;0,132;31;Yes;No;3;0,63167;0,89984;0,01533;0,37122;2,18818;class negotiator.group3.Group3@268806051;class negotiator.group12.Group12@403710076;class negotiator.group4.Group4@438658514;0,65667;0,63167;0,89984
3;0,202;35;Yes;No;3;0,55736;0,91046;0,07809;0,44667;2,09615;class negotiator.group12.Group12@1441789879;class negotiator.group3.Group3@1442513619;class negotiator.group4.Group4@1629790376;0,62833;0,55736;0,91046
4;0,178;35;Yes;No;3;0,59833;0,82556;0,05529;0,21667;2,18016;class negotiator.group12.Group12@1974348719;class negotiator.group4.Group4@499734879;class negotiator.group3.Group3@122425557;0,59833;0,82556;0,75627
5;0,196;42;Yes;No;3;0,60466;0,75018;0,15042;0,35984;1,98651;class negotiator.group4.Group4@2077304614;class negotiator.group12.Group12@541256027;class negotiator.group3.Group3@451153124;0,63167;0,60466;0,75018
6;0,144;34;Yes;No;3;0,50452;0,84000;0,08236;0,43983;1,95917;class negotiator.group4.Group4@1668484092;class negotiator.group3.Group3@635636437;class negotiator.group12.Group12@1437429287;0,84000;0,50452;0,61465
1;0,173;26;Yes;No;3;0,56333;0,92369;0,00000;0,22173;2,20626;class negotiator.group3.Group3@1389043500;class negotiator.group4.Group4@1621296825;class negotiator.group12.Group12@717626090;0,56333;0,92369;0,71924
2;0,126;31;Yes;No;3;0,58083;0,86971;0,03739;0,36750;2,11406;class negotiator.group3.Group3@1934955595;class negotiator.group12.Group12@1847410273;class negotiator.group4.Group4@1799533703;0,58083;0,66352;0,86971
3;0,178;30;Yes;No;3;0,58187;0,93474;0,05224;0,43803;2,14494;class negotiator.group12.Group12@623264070;class negotiator.group3.Group3@516898233;class negotiator.group4.Group4@1672465350;0,62833;0,58187;0,93474
