sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,428;32;Yes;No;3;0,66667;0,88090;0,09162;0,18439;2,35634;class negotiator.group6.Group6@1972289189;class negotiator.group11.Group11@2068401764;class negotiator.group12.Group12@2138494421;0,66667;0,88090;0,80877
2;0,059;12;Yes;No;3;0,80594;0,96428;0,00000;0,15264;2,66691;class negotiator.group6.Group6@980698207;class negotiator.group12.Group12@974110242;class negotiator.group11.Group11@193265001;0,96428;0,80594;0,89668
3;0,158;17;Yes;No;3;0,80952;0,98195;0,00000;0,10766;2,62567;class negotiator.group12.Group12@1108695473;class negotiator.group6.Group6@1515961104;class negotiator.group11.Group11@493019351;0,80952;0,83419;0,98195
4;0,209;20;Yes;No;3;0,72619;0,82681;0,11119;0,28566;2,34603;class negotiator.group12.Group12@824256935;class negotiator.group11.Group11@1494300387;class negotiator.group6.Group6@1578468842;0,72619;0,79302;0,82681
5;0,198;18;Yes;No;3;0,74631;1,00000;0,00000;0,43778;2,61536;class negotiator.group11.Group11@1425777319;class negotiator.group12.Group12@1815074190;class negotiator.group6.Group6@1012482246;0,86905;0,74631;1,00000
6;0,123;15;Yes;No;3;0,61905;0,98459;0,00000;0,53509;2,41531;class negotiator.group11.Group11@1309780082;class negotiator.group6.Group6@1198970253;class negotiator.group12.Group12@1432873800;0,61905;0,98459;0,81168
1;0,313;28;Yes;No;3;0,77381;0,93339;0,05480;0,37762;2,48465;class negotiator.group6.Group6@600755794;class negotiator.group11.Group11@1616883809;class negotiator.group12.Group12@301259610;0,77381;0,77745;0,93339
2;0,055;12;Yes;No;3;0,80594;0,96428;0,00000;0,15264;2,66691;class negotiator.group6.Group6@2074300295;class negotiator.group12.Group12@785031935;class negotiator.group11.Group11@864801791;0,96428;0,80594;0,89668
3;0,113;17;Yes;No;3;0,80952;0,98195;0,00000;0,10766;2,62567;class negotiator.group12.Group12@68350175;class negotiator.group6.Group6@1705789613;class negotiator.group11.Group11@512414653;0,80952;0,83419;0,98195
4;0,245;20;Yes;No;3;0,72619;0,82681;0,11119;0,28566;2,34603;class negotiator.group12.Group12@1945366456;class negotiator.group11.Group11@1618246929;class negotiator.group6.Group6@1729804434;0,72619;0,79302;0,82681
