sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,075;16;Yes;No;3;0,71429;0,95345;0,00000;0,19959;2,54602;class negotiator.group3.Group3@1884645255;class negotiator.group7.Group7@2123536381;class negotiator.group12.Group12@2058161399;0,71429;0,95345;0,87829
2;0,077;14;Yes;No;3;0,80952;0,98195;0,00000;0,15264;2,62567;class negotiator.group3.Group3@1068473798;class negotiator.group12.Group12@1679670507;class negotiator.group7.Group7@240837354;0,80952;0,83419;0,98195
3;0,085;12;Yes;No;3;0,80952;0,98195;0,00000;0,15264;2,62567;class negotiator.group12.Group12@469933410;class negotiator.group3.Group3@1602249353;class negotiator.group7.Group7@1458796406;0,80952;0,83419;0,98195
4;0,154;28;Yes;No;3;0,71429;0,95345;0,00000;0,19959;2,54602;class negotiator.group12.Group12@258446064;class negotiator.group7.Group7@117897203;class negotiator.group3.Group3@1540250032;0,71429;0,95345;0,87829
5;0,073;13;Yes;No;3;0,80501;0,95238;0,01411;0,10132;2,64655;class negotiator.group7.Group7@382455160;class negotiator.group12.Group12@621296963;class negotiator.group3.Group3@352452478;0,95238;0,80501;0,88916
6;0,056;12;Yes;No;3;0,80501;0,95238;0,01411;0,10132;2,64655;class negotiator.group7.Group7@1017849783;class negotiator.group3.Group3@1958976855;class negotiator.group12.Group12@281367721;0,95238;0,80501;0,88916
1;0,150;16;Yes;No;3;0,71429;0,95345;0,00000;0,19959;2,54602;class negotiator.group3.Group3@170243008;class negotiator.group7.Group7@1867951020;class negotiator.group12.Group12@118991412;0,71429;0,95345;0,87829
2;0,111;16;Yes;No;3;0,80952;0,98195;0,00000;0,15264;2,62567;class negotiator.group3.Group3@1036899939;class negotiator.group12.Group12@449956265;class negotiator.group7.Group7@1073744532;0,80952;0,83419;0,98195
3;0,077;13;Yes;No;3;0,79762;0,97444;0,01411;0,15597;2,60531;class negotiator.group12.Group12@2063359658;class negotiator.group3.Group3@693231960;class negotiator.group7.Group7@1029302618;0,79762;0,83326;0,97444
4;0,197;30;Yes;No;3;0,65476;0,96808;0,01411;0,26598;2,44921;class negotiator.group12.Group12@2110591183;class negotiator.group7.Group7@1700530386;class negotiator.group3.Group3@1126268416;0,65476;0,96808;0,82637
5;0,106;13;Yes;No;3;0,80501;0,95238;0,01411;0,10132;2,64655;class negotiator.group7.Group7@834690055;class negotiator.group12.Group12@605972888;class negotiator.group3.Group3@562163537;0,95238;0,80501;0,88916
6;0,070;12;Yes;No;3;0,80594;0,96428;0,00000;0,10766;2,66691;class negotiator.group7.Group7@1763202079;class negotiator.group3.Group3@1519062367;class negotiator.group12.Group12@219086143;0,96428;0,80594;0,89668
1;0,168;19;Yes;No;3;0,66667;0,96902;0,00000;0,25367;2,46957;class negotiator.group3.Group3@593195176;class negotiator.group7.Group7@147349616;class negotiator.group12.Group12@170620355;0,66667;0,96902;0,83388
2;0,085;11;Yes;No;3;0,80952;0,98195;0,00000;0,15264;2,62567;class negotiator.group3.Group3@1882625724;class negotiator.group12.Group12@135292450;class negotiator.group7.Group7@1133530288;0,80952;0,83419;0,98195
3;0,082;13;Yes;No;3;0,79762;0,97444;0,01411;0,15597;2,60531;class negotiator.group12.Group12@306490476;class negotiator.group3.Group3@1451449326;class negotiator.group7.Group7@1562969706;0,79762;0,83326;0,97444
4;0,175;32;Yes;No;3;0,70238;0,95251;0,01411;0,21087;2,52567;class negotiator.group12.Group12@471671987;class negotiator.group7.Group7@722324624;class negotiator.group3.Group3@1730002484;0,70238;0,95251;0,87077
5;0,071;13;Yes;No;3;0,80501;0,95238;0,01411;0,10132;2,64655;class negotiator.group7.Group7@1922236139;class negotiator.group12.Group12@123692214;class negotiator.group3.Group3@1114849665;0,95238;0,80501;0,88916
6;0,037;12;Yes;No;3;0,80594;0,96428;0,00000;0,10766;2,66691;class negotiator.group7.Group7@1209383909;class negotiator.group3.Group3@756375978;class negotiator.group12.Group12@1368644202;0,96428;0,80594;0,89668
1;0,091;16;Yes;No;3;0,71429;0,95345;0,00000;0,19959;2,54602;class negotiator.group3.Group3@154461840;class negotiator.group7.Group7@1822142144;class negotiator.group12.Group12@1787140808;0,71429;0,95345;0,87829
2;0,113;18;Yes;No;3;0,80952;0,98195;0,00000;0,15264;2,62567;class negotiator.group3.Group3@621432184;class negotiator.group12.Group12@186920751;class negotiator.group7.Group7@989359397;0,80952;0,83419;0,98195
