sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,198;30;Yes;No;3;0,63251;0,74056;0,05921;0,10614;2,10034;class negotiator.group3.Group3@1070012150;class negotiator.group5.Group5@822148990;class negotiator.group12.Group12@893353350;0,72726;0,63251;0,74056
2;0,361;35;Yes;No;3;0,66297;0,77410;0,00000;0,09002;2,19724;class negotiator.group3.Group3@1883108677;class negotiator.group12.Group12@2009738514;class negotiator.group5.Group5@1091028890;0,77410;0,66297;0,76017
3;0,200;30;Yes;No;3;0,66060;0,74213;0,01276;0,17809;2,12481;class negotiator.group12.Group12@253378929;class negotiator.group3.Group3@269617674;class negotiator.group5.Group5@907413415;0,74213;0,72207;0,66060
4;0,203;29;Yes;No;3;0,62616;0,82392;0,00000;0,14730;2,18942;class negotiator.group12.Group12@1238511080;class negotiator.group5.Group5@337570922;class negotiator.group3.Group3@341636793;0,82392;0,62616;0,73934
5;0,254;33;Yes;No;3;0,59629;0,81808;0,01880;0,18411;2,11427;class negotiator.group5.Group5@317841578;class negotiator.group12.Group12@1242833521;class negotiator.group3.Group3@696974053;0,81808;0,59629;0,69990
6;0,249;38;Yes;No;3;0,64767;0,84571;0,00000;0,22255;2,15076;class negotiator.group5.Group5@1519396947;class negotiator.group3.Group3@1199142683;class negotiator.group12.Group12@739623471;0,84571;0,65737;0,64767
1;0,177;33;Yes;No;3;0,67319;0,75727;0,00000;0,16452;2,13235;class negotiator.group3.Group3@1379293338;class negotiator.group5.Group5@163520575;class negotiator.group12.Group12@91381692;0,75727;0,70189;0,67319
2;0,172;31;Yes;No;3;0,62356;0,81075;0,00000;0,22654;2,11195;class negotiator.group3.Group3@125104519;class negotiator.group12.Group12@1743166331;class negotiator.group5.Group5@388555104;0,81075;0,67764;0,62356
3;0,171;30;Yes;No;3;0,66060;0,74213;0,01276;0,17809;2,12481;class negotiator.group12.Group12@11584390;class negotiator.group3.Group3@543744734;class negotiator.group5.Group5@1938196715;0,74213;0,72207;0,66060
4;0,186;32;Yes;No;3;0,66061;0,75659;0,00000;0,13424;2,15963;class negotiator.group12.Group12@594887706;class negotiator.group5.Group5@635375361;class negotiator.group3.Group3@1111914358;0,66061;0,75659;0,74243
5;0,253;38;Yes;No;3;0,60827;0,87076;0,00000;0,21651;2,16996;class negotiator.group5.Group5@96497157;class negotiator.group12.Group12@211595059;class negotiator.group3.Group3@1365642918;0,87076;0,60827;0,69093
6;0,240;36;Yes;No;3;0,60013;0,84691;0,00000;0,26311;2,11887;class negotiator.group5.Group5@552222267;class negotiator.group3.Group3@643615845;class negotiator.group12.Group12@1330649770;0,84691;0,67182;0,60013
1;0,236;31;Yes;No;3;0,67720;0,70382;0,05056;0,15863;2,07700;class negotiator.group3.Group3@773992152;class negotiator.group5.Group5@1598604993;class negotiator.group12.Group12@532088489;0,70382;0,69598;0,67720
2;0,185;32;Yes;No;3;0,63253;0,84808;0,00000;0,23580;2,14628;class negotiator.group3.Group3@1350421183;class negotiator.group12.Group12@1872132742;class negotiator.group5.Group5@1987172219;0,84808;0,66567;0,63253
3;0,294;30;Yes;No;3;0,66060;0,74213;0,01276;0,17809;2,12481;class negotiator.group12.Group12@1364464978;class negotiator.group3.Group3@1874990581;class negotiator.group5.Group5@870060225;0,74213;0,72207;0,66060
4;0,197;31;Yes;No;3;0,63103;0,82180;0,04617;0,10629;2,09078;class negotiator.group12.Group12@1273942990;class negotiator.group5.Group5@979480932;class negotiator.group3.Group3@1165194848;0,63103;0,63795;0,82180
5;0,206;34;Yes;No;3;0,60182;0,77004;0,05612;0,15874;2,07658;class negotiator.group5.Group5@385494039;class negotiator.group12.Group12@725089701;class negotiator.group3.Group3@476746550;0,77004;0,60182;0,70472
6;0,270;41;Yes;No;3;0,56242;0,72974;0,06124;0,27132;1,97427;class negotiator.group5.Group5@1123296941;class negotiator.group3.Group3@94969968;class negotiator.group12.Group12@291979189;0,72974;0,68211;0,56242
1;0,192;33;Yes;No;3;0,66123;0,81285;0,00000;0,18098;2,15035;class negotiator.group3.Group3@1507655052;class negotiator.group5.Group5@989751636;class negotiator.group12.Group12@1989698779;0,81285;0,66123;0,67627
2;0,188;32;Yes;No;3;0,62356;0,81075;0,00000;0,22654;2,11195;class negotiator.group3.Group3@1588229930;class negotiator.group12.Group12@1621414382;class negotiator.group5.Group5@702128231;0,81075;0,67764;0,62356
3;0,183;30;Yes;No;3;0,66060;0,74213;0,01276;0,17809;2,12481;class negotiator.group12.Group12@475182907;class negotiator.group3.Group3@290230460;class negotiator.group5.Group5@1461782746;0,74213;0,72207;0,66060
4;0,194;35;Yes;No;3;0,67297;0,76718;0,02490;0,13652;2,14400;class negotiator.group12.Group12@866078913;class negotiator.group5.Group5@981320422;class negotiator.group3.Group3@1329687653;0,76718;0,67297;0,70385
5;0,216;34;Yes;No;3;0,60182;0,77004;0,05612;0,15874;2,07658;class negotiator.group5.Group5@284809871;class negotiator.group12.Group12@1504282889;class negotiator.group3.Group3@228002344;0,77004;0,60182;0,70472
6;0,235;36;Yes;No;3;0,59136;0,83879;0,01276;0,26764;2,09752;class negotiator.group5.Group5@1240563131;class negotiator.group3.Group3@394455976;class negotiator.group12.Group12@49731984;0,83879;0,66737;0,59136
1;0,228;37;Yes;No;3;0,56724;0,80382;0,00000;0,27753;2,05870;class negotiator.group3.Group3@923096492;class negotiator.group5.Group5@1968958034;class negotiator.group12.Group12@1963233530;0,80382;0,68764;0,56724
2;0,228;34;Yes;No;3;0,63253;0,84808;0,00000;0,23580;2,14628;class negotiator.group3.Group3@1099623827;class negotiator.group12.Group12@1547663419;class negotiator.group5.Group5@1989935252;0,84808;0,66567;0,63253
3;0,176;32;Yes;No;3;0,67174;0,74063;0,03924;0,11214;2,12614;class negotiator.group12.Group12@667868669;class negotiator.group3.Group3@826165986;class negotiator.group5.Group5@375853662;0,67174;0,71377;0,74063
4;0,192;32;Yes;No;3;0,66061;0,75659;0,00000;0,13424;2,15963;class negotiator.group12.Group12@15284390;class negotiator.group5.Group5@1368996979;class negotiator.group3.Group3@305337848;0,66061;0,75659;0,74243
5;0,220;34;Yes;No;3;0,61418;0,77124;0,05029;0,11872;2,13373;class negotiator.group5.Group5@1013448706;class negotiator.group12.Group12@1972187937;class negotiator.group3.Group3@1844437831;0,77124;0,61418;0,74831
6;0,242;37;Yes;No;3;0,59136;0,83879;0,01276;0,26764;2,09752;class negotiator.group5.Group5@1744414679;class negotiator.group3.Group3@460178234;class negotiator.group12.Group12@124120909;0,83879;0,66737;0,59136
1;0,231;39;Yes;No;3;0,56724;0,80382;0,00000;0,27753;2,05870;class negotiator.group3.Group3@360890685;class negotiator.group5.Group5@1064246085;class negotiator.group12.Group12@1248754561;0,80382;0,68764;0,56724
2;0,208;32;Yes;No;3;0,60827;0,87076;0,00000;0,21651;2,16996;class negotiator.group3.Group3@1650059782;class negotiator.group12.Group12@1641104473;class negotiator.group5.Group5@639880725;0,87076;0,60827;0,69093
3;0,192;30;Yes;No;3;0,66060;0,74213;0,01276;0,17809;2,12481;class negotiator.group12.Group12@531106595;class negotiator.group3.Group3@839703306;class negotiator.group5.Group5@1494528670;0,74213;0,72207;0,66060
4;0,202;33;Yes;No;3;0,61991;0,82359;0,05261;0,10698;2,12427;class negotiator.group12.Group12@1635749071;class negotiator.group5.Group5@1053909712;class negotiator.group3.Group3@1792096907;0,61991;0,68077;0,82359
