sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,211;28;Yes;No;3;0,67373;0,80249;0,06837;0,11056;2,25175;class negotiator.group5.Group5@1154861815;class negotiator.group6.Group6@1242704925;class negotiator.group12.Group12@1311613319;0,67373;0,80249;0,77554
2;0,150;28;Yes;No;3;0,71552;0,79119;0,00000;0,16070;2,29106;class negotiator.group5.Group5@187639334;class negotiator.group12.Group12@1640486854;class negotiator.group6.Group6@980315431;0,78435;0,71552;0,79119
3;0,181;30;Yes;No;3;0,69213;0,78881;0,12750;0,16160;2,17657;class negotiator.group12.Group12@426558068;class negotiator.group5.Group5@1795217769;class negotiator.group6.Group6@874928680;0,69563;0,78881;0,69213
4;0,158;29;Yes;No;3;0,72797;0,91764;0,00000;0,10697;2,37760;class negotiator.group12.Group12@2112364254;class negotiator.group6.Group6@40373365;class negotiator.group5.Group5@1867400896;0,73199;0,91764;0,72797
5;0,134;30;Yes;No;3;0,68206;0,88026;0,00000;0,11054;2,36549;class negotiator.group6.Group6@1765778971;class negotiator.group12.Group12@1411140364;class negotiator.group5.Group5@383123038;0,68206;0,80317;0,88026
6;0,181;30;Yes;No;3;0,67326;0,87023;0,07626;0,15409;2,25151;class negotiator.group6.Group6@196133378;class negotiator.group5.Group5@531345937;class negotiator.group12.Group12@702144195;0,70802;0,87023;0,67326
1;0,160;27;Yes;No;3;0,67373;0,80249;0,06837;0,11056;2,25175;class negotiator.group5.Group5@273150632;class negotiator.group6.Group6@493523568;class negotiator.group12.Group12@1595117814;0,67373;0,80249;0,77554
2;0,146;29;Yes;No;3;0,69422;0,89058;0,00000;0,22286;2,33884;class negotiator.group5.Group5@953905681;class negotiator.group12.Group12@396756240;class negotiator.group6.Group6@1578560646;0,89058;0,75405;0,69422
3;0,160;30;Yes;No;3;0,69213;0,78881;0,12750;0,16160;2,17657;class negotiator.group12.Group12@490820498;class negotiator.group5.Group5@2120872401;class negotiator.group6.Group6@1505813897;0,69563;0,78881;0,69213
4;0,150;29;Yes;No;3;0,72797;0,91764;0,00000;0,10697;2,37760;class negotiator.group12.Group12@811290859;class negotiator.group6.Group6@655444145;class negotiator.group5.Group5@373801723;0,73199;0,91764;0,72797
5;0,121;29;Yes;No;3;0,73943;0,84349;0,00000;0,13176;2,33906;class negotiator.group6.Group6@1215660311;class negotiator.group12.Group12@574835962;class negotiator.group5.Group5@255515843;0,75614;0,73943;0,84349
6;0,136;28;Yes;No;3;0,65034;0,85818;0,00000;0,20396;2,36332;class negotiator.group6.Group6@658675653;class negotiator.group5.Group5@1130092291;class negotiator.group12.Group12@2068277006;0,85818;0,85480;0,65034
1;0,165;29;Yes;No;3;0,70089;0,79698;0,07329;0,10901;2,25357;class negotiator.group5.Group5@574779489;class negotiator.group6.Group6@294463315;class negotiator.group12.Group12@217258414;0,70089;0,79698;0,75571
2;0,141;29;Yes;No;3;0,75262;0,82388;0,00000;0,13109;2,36356;class negotiator.group5.Group5@1288466473;class negotiator.group12.Group12@2109522089;class negotiator.group6.Group6@99866610;0,82388;0,78706;0,75262
3;0,137;27;Yes;No;3;0,69246;0,84610;0,07548;0,08223;2,30510;class negotiator.group12.Group12@291078283;class negotiator.group5.Group5@1044113329;class negotiator.group6.Group6@630833495;0,69246;0,84610;0,76655
4;0,126;25;Yes;No;3;0,68206;0,88026;0,00000;0,11054;2,36549;class negotiator.group12.Group12@1045356113;class negotiator.group6.Group6@1666079947;class negotiator.group5.Group5@36256124;0,68206;0,80317;0,88026
5;0,160;29;Yes;No;3;0,73943;0,84349;0,00000;0,13176;2,33906;class negotiator.group6.Group6@1775358743;class negotiator.group12.Group12@556086314;class negotiator.group5.Group5@815570113;0,75614;0,73943;0,84349
6;0,148;27;Yes;No;3;0,71713;0,86852;0,04468;0,10506;2,32607;class negotiator.group6.Group6@2067112311;class negotiator.group5.Group5@479956077;class negotiator.group12.Group12@337084336;0,74042;0,86852;0,71713
1;0,183;28;Yes;No;3;0,67373;0,80249;0,06837;0,11056;2,25175;class negotiator.group5.Group5@1085899623;class negotiator.group6.Group6@374451230;class negotiator.group12.Group12@1458152029;0,67373;0,80249;0,77554
