sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.246;29;Yes;No;3;0.75048;0.91246;0.00000;0.13486;2.41342;class negotiator.group2.Group2@1936861653;class negotiator.group4.Group4@2109065675;class negotiator.group12.Group12@2039104165;0.75048;0.91246;0.75048
2;0.187;31;Yes;No;3;0.62064;0.85856;0.06079;0.21502;2.33776;class negotiator.group2.Group2@2008980677;class negotiator.group12.Group12@1173513889;class negotiator.group4.Group4@352164857;0.85856;0.62064;0.85856
3;0.043;36;Yes;No;3;0.74324;0.85276;0.00000;0.09517;2.44875;class negotiator.group12.Group12@1610200285;class negotiator.group2.Group2@1797364601;class negotiator.group4.Group4@1764084696;0.85276;0.74324;0.85276
4;0.085;32;Yes;No;3;0.78982;0.87383;0.00000;0.06726;2.45347;class negotiator.group12.Group12@1259654104;class negotiator.group4.Group4@1589301469;class negotiator.group2.Group2@1828042489;0.78982;0.87383;0.78982
5;0.213;35;Yes;No;3;0.58201;0.89790;0.02965;0.26856;2.37781;class negotiator.group4.Group4@2066179444;class negotiator.group12.Group12@1603212347;class negotiator.group2.Group2@477054948;0.89790;0.58201;0.89790
6;0.206;35;Yes;No;3;0.74324;0.85276;0.00000;0.09517;2.44875;class negotiator.group4.Group4@1367998791;class negotiator.group2.Group2@236962385;class negotiator.group12.Group12@1525320910;0.85276;0.74324;0.85276
1;0.327;34;Yes;No;3;0.59781;0.87347;0.04550;0.32602;2.06909;class negotiator.group2.Group2@783793739;class negotiator.group4.Group4@315424959;class negotiator.group12.Group12@1363208980;0.59781;0.87347;0.59781
2;0.214;35;Yes;No;3;0.59876;0.85856;0.06851;0.23645;2.31587;class negotiator.group2.Group2@1799450294;class negotiator.group12.Group12@1838698994;class negotiator.group4.Group4@760073939;0.85856;0.59876;0.85856
3;0.086;39;Yes;No;3;0.66991;0.70722;0.21528;0.23295;2.08435;class negotiator.group12.Group12@385732368;class negotiator.group2.Group2@1510076090;class negotiator.group4.Group4@1671149715;0.70722;0.66991;0.70722
4;0.038;34;Yes;No;3;0.78982;0.87383;0.00000;0.06726;2.45347;class negotiator.group12.Group12@123279435;class negotiator.group4.Group4@1678022373;class negotiator.group2.Group2@1963605789;0.78982;0.87383;0.78982
5;0.175;36;Yes;No;3;0.58344;0.83415;0.10616;0.24758;2.25174;class negotiator.group4.Group4@1473722288;class negotiator.group12.Group12@293317872;class negotiator.group2.Group2@1894453604;0.83415;0.58344;0.83415
6;0.180;40;Yes;No;3;0.51539;0.77279;0.21552;0.32436;2.06096;class negotiator.group4.Group4@852027490;class negotiator.group2.Group2@273360005;class negotiator.group12.Group12@632138908;0.77279;0.51539;0.77279
1;0.145;30;Yes;No;3;0.78701;0.86941;0.00594;0.06773;2.44344;class negotiator.group2.Group2@1889435589;class negotiator.group4.Group4@255842799;class negotiator.group12.Group12@2006520097;0.78701;0.86941;0.78701
2;0.183;36;Yes;No;3;0.58201;0.89790;0.02965;0.26856;2.37781;class negotiator.group2.Group2@2103324416;class negotiator.group12.Group12@1782893597;class negotiator.group4.Group4@369351783;0.89790;0.58201;0.89790
3;0.038;38;Yes;No;3;0.51707;0.88339;0.07544;0.32391;2.28385;class negotiator.group12.Group12@583023089;class negotiator.group2.Group2@419492740;class negotiator.group4.Group4@1349268678;0.88339;0.51707;0.88339
4;0.034;29;Yes;No;3;0.75048;0.91246;0.00000;0.13486;2.41342;class negotiator.group12.Group12@1210030142;class negotiator.group4.Group4@554753232;class negotiator.group2.Group2@204262321;0.75048;0.91246;0.75048
5;0.187;38;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group4.Group4@662143836;class negotiator.group12.Group12@21771408;class negotiator.group2.Group2@1208078606;0.73625;0.55844;0.73625
6;0.215;36;Yes;No;3;0.56684;0.91832;0.02188;0.29425;2.40348;class negotiator.group4.Group4@1892715940;class negotiator.group2.Group2@446946406;class negotiator.group12.Group12@2036833583;0.91832;0.56684;0.91832
1;0.182;34;Yes;No;3;0.60008;0.80411;0.11421;0.32111;2.00427;class negotiator.group2.Group2@1236964525;class negotiator.group4.Group4@486760739;class negotiator.group12.Group12@1073315253;0.60008;0.80411;0.60008
2;0.260;38;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group2.Group2@1301417857;class negotiator.group12.Group12@1210170943;class negotiator.group4.Group4@719697708;0.73625;0.55844;0.73625
3;0.054;39;Yes;No;3;0.66991;0.70722;0.21528;0.23295;2.08435;class negotiator.group12.Group12@531042453;class negotiator.group2.Group2@28314843;class negotiator.group4.Group4@2091193151;0.70722;0.66991;0.70722
4;0.040;32;Yes;No;3;0.75928;0.86869;0.04349;0.10215;2.38725;class negotiator.group12.Group12@2086112674;class negotiator.group4.Group4@709519598;class negotiator.group2.Group2@1597108215;0.75928;0.86869;0.75928
5;0.224;38;Yes;No;3;0.55844;0.73625;0.23295;0.30068;2.03094;class negotiator.group4.Group4@413225617;class negotiator.group12.Group12@1653757674;class negotiator.group2.Group2@772254403;0.73625;0.55844;0.73625
6;0.345;37;Yes;No;3;0.57759;0.89510;0.03468;0.27121;2.36778;class negotiator.group4.Group4@1961240915;class negotiator.group2.Group2@2131201889;class negotiator.group12.Group12@1629698084;0.89510;0.57759;0.89510
1;0.223;28;Yes;No;3;0.75048;0.91246;0.00000;0.13486;2.41342;class negotiator.group2.Group2@1684661907;class negotiator.group4.Group4@748665939;class negotiator.group12.Group12@154969478;0.75048;0.91246;0.75048
