sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,564;36;Yes;No;3;0,59823;0,85353;0,22814;0,31753;2,15612;class negotiator.group4.Group4@753265001;class negotiator.group10.Group10@685406253;class negotiator.group12.Group12@1842930514;0,85353;0,70436;0,59823
2;0,511;39;Yes;No;3;0,66718;0,90631;0,14664;0,26991;2,28227;class negotiator.group4.Group4@33781764;class negotiator.group12.Group12@603971361;class negotiator.group10.Group10@418160452;0,90631;0,66718;0,70878
3;0,056;6;Yes;No;3;0,70773;0,92013;0,00000;0,16232;2,53212;class negotiator.group12.Group12@1057233895;class negotiator.group4.Group4@1152326073;class negotiator.group10.Group10@97932174;0,90426;0,92013;0,70773
4;0,481;35;Yes;No;3;0,69892;0,89178;0,09820;0,24425;2,29275;class negotiator.group12.Group12@994404856;class negotiator.group10.Group10@587850252;class negotiator.group4.Group4@857836948;0,70205;0,69892;0,89178
5;0,544;36;Yes;No;3;0,66612;0,85967;0,07680;0,22261;2,34567;class negotiator.group10.Group10@1505555837;class negotiator.group12.Group12@1324865552;class negotiator.group4.Group4@2060616733;0,81988;0,66612;0,85967
6;0,507;36;Yes;No;3;0,69541;0,93396;0,06791;0,18290;2,48967;class negotiator.group10.Group10@45533541;class negotiator.group4.Group4@483702579;class negotiator.group12.Group12@328341482;0,93396;0,86031;0,69541
1;0,682;41;Yes;No;3;0,76132;0,87539;0,08969;0,10553;2,45346;class negotiator.group4.Group4@316793259;class negotiator.group10.Group10@308268956;class negotiator.group12.Group12@1447840013;0,81676;0,87539;0,76132
2;0,247;32;Yes;No;3;0,50720;0,88893;0,20316;0,36058;2,20917;class negotiator.group4.Group4@1346798686;class negotiator.group12.Group12@1134767918;class negotiator.group10.Group10@709103336;0,88893;0,81304;0,50720
3;0,726;45;Yes;No;3;0,70539;0,84020;0,15074;0,19391;2,29084;class negotiator.group12.Group12@1964900884;class negotiator.group4.Group4@1327640567;class negotiator.group10.Group10@1398732481;0,70539;0,84020;0,74525
4;0,477;37;Yes;No;3;0,72942;0,83838;0,07241;0,14238;2,39133;class negotiator.group12.Group12@171179966;class negotiator.group10.Group10@1731216099;class negotiator.group4.Group4@212428355;0,72942;0,82354;0,83838
5;0,796;38;Yes;No;3;0,72436;0,84648;0,07305;0,14495;2,39683;class negotiator.group10.Group10@1044551439;class negotiator.group12.Group12@209915477;class negotiator.group4.Group4@1418863377;0,72436;0,82599;0,84648
6;0,607;35;Yes;No;3;0,68467;0,89908;0,07305;0,17552;2,42197;class negotiator.group10.Group10@543397362;class negotiator.group4.Group4@1404583728;class negotiator.group12.Group12@1285615172;0,83822;0,89908;0,68467
1;0,381;31;Yes;No;3;0,63067;0,88257;0,17381;0,26006;2,27709;class negotiator.group4.Group4@51753258;class negotiator.group10.Group10@727744309;class negotiator.group12.Group12@449918209;0,88257;0,76385;0,63067
2;0,663;37;Yes;No;3;0,56758;0,92527;0,10507;0,29940;2,37527;class negotiator.group4.Group4@52979675;class negotiator.group12.Group12@912093428;class negotiator.group10.Group10@1515790787;0,92527;0,88242;0,56758
3;0,108;22;Yes;No;3;0,73606;0,94124;0,07305;0,16794;2,43223;class negotiator.group12.Group12@423246694;class negotiator.group4.Group4@263434185;class negotiator.group10.Group10@1232420165;0,73606;0,94124;0,75493
4;0,518;34;Yes;No;3;0,62263;0,87443;0,14289;0,34816;2,12481;class negotiator.group12.Group12@1980111443;class negotiator.group10.Group10@156369013;class negotiator.group4.Group4@809910580;0,62263;0,62774;0,87443
