sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,079;27;Yes;No;3;0,70773;0,92013;0,00000;0,16232;2,53212;class negotiator.group2.Group2@1550487727;class negotiator.group4.Group4@1387099474;class negotiator.group12.Group12@1452473311;0,90426;0,92013;0,70773
2;0,038;35;Yes;No;3;0,79041;0,86954;0,00000;0,07680;2,50698;class negotiator.group2.Group2@2024427194;class negotiator.group12.Group12@610784835;class negotiator.group4.Group4@374035232;0,79041;0,84703;0,86954
3;0,108;40;Yes;No;3;0,78477;0,84912;0,03693;0,10603;2,45904;class negotiator.group12.Group12@1665313246;class negotiator.group2.Group2@775571609;class negotiator.group4.Group4@1989616605;0,82516;0,78477;0,84912
4;0,156;42;Yes;No;3;0,69455;0,87187;0,16007;0,22703;2,26613;class negotiator.group12.Group12@565347259;class negotiator.group4.Group4@118923756;class negotiator.group2.Group2@1590131539;0,69971;0,87187;0,69455
5;0,057;43;Yes;No;3;0,73325;0,75049;0,16646;0,21981;2,22444;class negotiator.group4.Group4@345082800;class negotiator.group12.Group12@452933191;class negotiator.group2.Group2@1577986446;0,75049;0,73325;0,74071
6;0,143;26;Yes;No;3;0,71847;1,00000;0,00000;0,20125;2,59982;class negotiator.group4.Group4@831199827;class negotiator.group2.Group2@1970717062;class negotiator.group12.Group12@214703097;1,00000;0,88136;0,71847
1;0,087;29;Yes;No;3;0,71847;1,00000;0,00000;0,20125;2,59982;class negotiator.group2.Group2@1444882593;class negotiator.group4.Group4@1343623178;class negotiator.group12.Group12@722192221;1,00000;0,88136;0,71847
2;0,040;40;Yes;No;3;0,70932;0,84213;0,09820;0,17115;2,35036;class negotiator.group2.Group2@407982941;class negotiator.group12.Group12@1741834211;class negotiator.group4.Group4@1856412198;0,70932;0,79890;0,84213
3;0,083;40;Yes;No;3;0,74611;0,84630;0,07291;0,15734;2,37691;class negotiator.group12.Group12@172058222;class negotiator.group2.Group2@1280943777;class negotiator.group4.Group4@1350802587;0,78450;0,74611;0,84630
4;0,092;31;Yes;No;3;0,85582;0,88581;0,00000;0,00000;2,60043;class negotiator.group12.Group12@1363529666;class negotiator.group4.Group4@147329785;class negotiator.group2.Group2@1278644202;0,85582;0,88581;0,85880
5;0,076;39;Yes;No;3;0,78873;0,92352;0,00000;0,08999;2,61009;class negotiator.group4.Group4@1683566629;class negotiator.group12.Group12@994647878;class negotiator.group2.Group2@551123461;0,89784;0,92352;0,78873
6;0,106;28;Yes;No;3;0,71847;1,00000;0,00000;0,20125;2,59982;class negotiator.group4.Group4@935887112;class negotiator.group2.Group2@132826441;class negotiator.group12.Group12@2136854993;1,00000;0,88136;0,71847
1;0,088;29;Yes;No;3;0,71847;1,00000;0,00000;0,20125;2,59982;class negotiator.group2.Group2@996490622;class negotiator.group4.Group4@491808155;class negotiator.group12.Group12@654074973;1,00000;0,88136;0,71847
2;0,031;35;Yes;No;3;0,79041;0,86954;0,00000;0,07680;2,50698;class negotiator.group2.Group2@1255044397;class negotiator.group12.Group12@880597421;class negotiator.group4.Group4@503266317;0,79041;0,84703;0,86954
3;0,063;34;Yes;No;3;0,74838;0,93961;0,00000;0,15467;2,49732;class negotiator.group12.Group12@47646437;class negotiator.group2.Group2@2071537714;class negotiator.group4.Group4@352489330;0,74838;0,80932;0,93961
4;0,093;41;Yes;No;3;0,73606;0,94124;0,07305;0,16794;2,43223;class negotiator.group12.Group12@600757328;class negotiator.group4.Group4@373210538;class negotiator.group2.Group2@1534631103;0,73606;0,94124;0,75493
5;0,040;40;Yes;No;3;0,72188;0,80253;0,13798;0,21183;2,26009;class negotiator.group4.Group4@191427507;class negotiator.group12.Group12@7099254;class negotiator.group2.Group2@162982863;0,80253;0,72188;0,73567
6;0,063;32;Yes;No;3;0,63766;0,95784;0,00000;0,24955;2,54178;class negotiator.group4.Group4@438883714;class negotiator.group2.Group2@267633565;class negotiator.group12.Group12@1324013162;0,94628;0,95784;0,63766
1;0,079;33;Yes;No;3;0,70792;1,00000;0,00000;0,18959;2,55204;class negotiator.group2.Group2@513988412;class negotiator.group4.Group4@1816804063;class negotiator.group12.Group12@1866002534;0,84412;1,00000;0,70792
2;0,032;35;Yes;No;3;0,79041;0,86954;0,00000;0,07680;2,50698;class negotiator.group2.Group2@887616899;class negotiator.group12.Group12@1715313962;class negotiator.group4.Group4@2070391483;0,79041;0,84703;0,86954
3;0,095;39;Yes;No;3;0,69532;0,81404;0,13641;0,20494;2,27585;class negotiator.group12.Group12@735890804;class negotiator.group2.Group2@1819200881;class negotiator.group4.Group4@773526354;0,69532;0,76649;0,81404
4;0,106;38;Yes;No;3;0,78873;0,92352;0,00000;0,08999;2,61009;class negotiator.group12.Group12@1648080867;class negotiator.group4.Group4@153778362;class negotiator.group2.Group2@1228756980;0,89784;0,92352;0,78873
5;0,038;35;Yes;No;3;0,85582;0,88581;0,00000;0,00000;2,60043;class negotiator.group4.Group4@17691421;class negotiator.group12.Group12@1741889324;class negotiator.group2.Group2@2047277234;0,85582;0,88581;0,85880
6;0,056;21;Yes;No;3;0,78873;0,92352;0,00000;0,08999;2,61009;class negotiator.group4.Group4@997616382;class negotiator.group2.Group2@1042892874;class negotiator.group12.Group12@766893457;0,89784;0,92352;0,78873
1;0,049;26;Yes;No;3;0,78873;0,92352;0,00000;0,08999;2,61009;class negotiator.group2.Group2@1916056576;class negotiator.group4.Group4@1113677612;class negotiator.group12.Group12@1021644951;0,89784;0,92352;0,78873
2;0,029;36;Yes;No;3;0,71903;0,84194;0,08330;0,18856;2,33043;class negotiator.group2.Group2@403496847;class negotiator.group12.Group12@1028810076;class negotiator.group4.Group4@254567757;0,76946;0,71903;0,84194
3;0,071;33;Yes;No;3;0,79041;0,86954;0,00000;0,07680;2,50698;class negotiator.group12.Group12@1450064102;class negotiator.group2.Group2@980264725;class negotiator.group4.Group4@1608628388;0,79041;0,84703;0,86954
4;0,096;42;Yes;No;3;0,69590;0,83246;0,12002;0,18813;2,32300;class negotiator.group12.Group12@1055363526;class negotiator.group4.Group4@1417211713;class negotiator.group2.Group2@855996201;0,83246;0,79465;0,69590
5;0,035;40;Yes;No;3;0,72188;0,80253;0,13798;0,21183;2,26009;class negotiator.group4.Group4@1832366139;class negotiator.group12.Group12@1578825725;class negotiator.group2.Group2@369365507;0,80253;0,72188;0,73567
6;0,052;26;Yes;No;3;0,71847;1,00000;0,00000;0,20125;2,59982;class negotiator.group4.Group4@22240603;class negotiator.group2.Group2@376384126;class negotiator.group12.Group12@1059878137;1,00000;0,88136;0,71847
1;0,058;29;Yes;No;3;0,71847;1,00000;0,00000;0,20125;2,59982;class negotiator.group2.Group2@1779550752;class negotiator.group4.Group4@1291744107;class negotiator.group12.Group12@735665564;1,00000;0,88136;0,71847
2;0,035;35;Yes;No;3;0,79041;0,86954;0,00000;0,07680;2,50698;class negotiator.group2.Group2@726696868;class negotiator.group12.Group12@421136911;class negotiator.group4.Group4@2110787100;0,79041;0,84703;0,86954
3;0,082;39;Yes;No;3;0,70932;0,84213;0,09820;0,17115;2,35036;class negotiator.group12.Group12@264809421;class negotiator.group2.Group2@1017723612;class negotiator.group4.Group4@221224351;0,70932;0,79890;0,84213
4;0,089;43;Yes;No;3;0,72834;0,86150;0,08129;0,13437;2,44398;class negotiator.group12.Group12@901278031;class negotiator.group4.Group4@528211177;class negotiator.group2.Group2@1843370555;0,86150;0,85414;0,72834
5;0,033;32;Yes;No;3;0,70489;0,88529;0,00000;0,18356;2,43911;class negotiator.group4.Group4@1580104360;class negotiator.group12.Group12@950149574;class negotiator.group2.Group2@1017081437;0,88529;0,70489;0,84893
6;0,054;31;Yes;No;3;0,69541;0,93396;0,06791;0,18290;2,48967;class negotiator.group4.Group4@303484433;class negotiator.group2.Group2@1610373897;class negotiator.group12.Group12@998373758;0,93396;0,86031;0,69541
1;0,054;35;Yes;No;3;0,76567;0,90247;0,06791;0,09761;2,49994;class negotiator.group2.Group2@419196014;class negotiator.group4.Group4@428216565;class negotiator.group12.Group12@184567393;0,83180;0,90247;0,76567
2;0,029;36;Yes;No;3;0,62841;0,92974;0,00000;0,27814;2,33601;class negotiator.group2.Group2@197574455;class negotiator.group12.Group12@1379741184;class negotiator.group4.Group4@1752665994;0,77786;0,62841;0,92974
3;0,075;36;Yes;No;3;0,70932;0,84213;0,09820;0,17115;2,35036;class negotiator.group12.Group12@520808361;class negotiator.group2.Group2@805411636;class negotiator.group4.Group4@1431448299;0,70932;0,79890;0,84213
4;0,089;38;Yes;No;3;0,82631;0,82678;0,06014;0,07373;2,47945;class negotiator.group12.Group12@2070868068;class negotiator.group4.Group4@1077400486;class negotiator.group2.Group2@380874218;0,82678;0,82631;0,82636
5;0,037;34;Yes;No;3;0,64540;0,85625;0,07373;0,24410;2,31814;class negotiator.group4.Group4@1957832076;class negotiator.group12.Group12@577776034;class negotiator.group2.Group2@1307156427;0,85625;0,64540;0,81649
6;0,049;21;Yes;No;3;0,78873;0,92352;0,00000;0,08999;2,61009;class negotiator.group4.Group4@1999657146;class negotiator.group2.Group2@2076965967;class negotiator.group12.Group12@1414483039;0,89784;0,92352;0,78873
1;0,063;31;Yes;No;3;0,76567;0,90247;0,06791;0,09761;2,49994;class negotiator.group2.Group2@941730065;class negotiator.group4.Group4@1615389369;class negotiator.group12.Group12@1020699319;0,83180;0,90247;0,76567
2;0,032;39;Yes;No;3;0,68662;0,81386;0,12455;0,22753;2,25593;class negotiator.group2.Group2@626709607;class negotiator.group12.Group12@1669983837;class negotiator.group4.Group4@94260977;0,75546;0,68662;0,81386
3;0,083;40;Yes;No;3;0,72527;0,81667;0,08656;0,17638;2,33806;class negotiator.group12.Group12@1354537034;class negotiator.group2.Group2@1810401265;class negotiator.group4.Group4@1979201109;0,79612;0,72527;0,81667
4;0,079;30;Yes;No;3;0,85582;0,88581;0,00000;0,00000;2,60043;class negotiator.group12.Group12@53997848;class negotiator.group4.Group4@1642136243;class negotiator.group2.Group2@1454305338;0,85582;0,88581;0,85880
