sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0.209;91;Yes;No;3;0.68711;0.91854;0.00000;0.14779;2.38975;class negotiator.group1.Group1@1199017551;class negotiator.group2.Group2@2048919856;class negotiator.group12.Group12@1295740147;0.78409;0.91854;0.68711
2;0.162;106;Yes;No;3;0.65729;0.83127;0.00000;0.23234;2.26281;class negotiator.group1.Group1@547554034;class negotiator.group12.Group12@773222043;class negotiator.group2.Group2@1119328704;0.83127;0.65729;0.77425
3;0.182;92;Yes;No;3;0.74875;0.86920;0.00000;0.00000;2.43981;class negotiator.group12.Group12@1995692709;class negotiator.group1.Group1@60277670;class negotiator.group2.Group2@1622001953;0.74875;0.86920;0.82186
4;0.201;99;Yes;No;3;0.70702;0.90993;0.00000;0.06095;2.42107;class negotiator.group12.Group12@561601094;class negotiator.group2.Group2@638958293;class negotiator.group1.Group1@1553795451;0.70702;0.90993;0.80412
5;0.191;106;Yes;No;3;0.76734;0.84619;0.00000;0.06744;2.39464;class negotiator.group2.Group2@1252424022;class negotiator.group12.Group12@2003313507;class negotiator.group1.Group1@1441494483;0.78111;0.84619;0.76734
6;0.186;99;Yes;No;3;0.66728;0.81399;0.04320;0.17564;2.29253;class negotiator.group2.Group2@1963652502;class negotiator.group1.Group1@578914018;class negotiator.group12.Group12@1706979616;0.81126;0.81399;0.66728
1;0.174;83;Yes;No;3;0.75449;0.89387;0.00000;0.07389;2.41478;class negotiator.group1.Group1@719848222;class negotiator.group2.Group2@1713683603;class negotiator.group12.Group12@1977125704;0.76642;0.89387;0.75449
2;0.179;98;Yes;No;3;0.73943;0.84349;0.00000;0.13176;2.33906;class negotiator.group1.Group1@1537237097;class negotiator.group12.Group12@2115615869;class negotiator.group2.Group2@1269166904;0.75614;0.73943;0.84349
3;0.182;93;Yes;No;3;0.68206;0.88026;0.00000;0.11054;2.36549;class negotiator.group12.Group12@722993767;class negotiator.group1.Group1@893767243;class negotiator.group2.Group2@2045425983;0.68206;0.80317;0.88026
4;0.191;106;Yes;No;3;0.76464;0.80203;0.00000;0.10983;2.34259;class negotiator.group12.Group12@1955944333;class negotiator.group2.Group2@2024220102;class negotiator.group1.Group1@631318540;0.77592;0.76464;0.80203
